Accuracy,F1,False Negative Scores,True Negative Scores,True Negative Rates,True Positive Scores,Positive Predictive Values,False Positive Scores,False Positive Rates,Negative Predictive Values,True Positive Rates,Matthews Correlation Coefficient,Threshold,Fraction Predicted As Positive,Fraction Predicted As Negative,Lift For Positive Class,Lift For Negative Class
0.45675675675675675,0.44321329639889195,585.0,267.0,0.9368421052631579,240.0,0.9302325581395349,18.0,0.06315789473684211,0.31338028169014087,0.2909090909090909,0.23554854207599568,0.9157057576312724,0.23243243243243245,0.7675675675675675,1.251585623678647,1.2205337286879172
0.46396396396396394,0.45662100456621,575.0,265.0,0.9298245614035088,250.0,0.9259259259259259,20.0,0.07017543859649122,0.31547619047619047,0.30303030303030304,0.23708997677854304,0.912842075847411,0.24324324324324326,0.7567567567567568,1.2457912457912457,1.2286967418546366
0.4648648648648649,0.4629294755877034,569.0,260.0,0.9122807017543859,256.0,0.9110320284697508,25.0,0.08771929824561403,0.31363088057901084,0.3103030303030303,0.2236209041010014,0.9104788662938049,0.2531531531531532,0.7468468468468468,1.225752183759301,1.2215097454129897
0.47297297297297297,0.4762757385854969,559.0,259.0,0.9087719298245615,266.0,0.910958904109589,26.0,0.0912280701754386,0.31662591687041564,0.32242424242424245,0.229383389704892,0.9073880287807379,0.26306306306306304,0.736936936936937,1.225653798256538,1.2331746236005663
0.4828828828828829,0.49113475177304966,548.0,259.0,0.9087719298245615,277.0,0.9141914191419142,26.0,0.0912280701754386,0.32094175960346966,0.33575757575757575,0.23978532053602655,0.9048031640523537,0.27297297297297296,0.727027027027027,1.23000300030003,1.249983695297724
0.4891891891891892,0.5013192612137203,540.0,258.0,0.9052631578947369,285.0,0.9134615384615384,27.0,0.09473684210526316,0.3233082706766917,0.34545454545454546,0.2436439672341283,0.9002796006756224,0.2810810810810811,0.7189189189189189,1.229020979020979,1.2592006331618522
0.4891891891891892,0.5021949078138718,539.0,257.0,0.9017543859649123,286.0,0.910828025477707,28.0,0.09824561403508772,0.3228643216080402,0.3466666666666667,0.24094418203182583,0.8980867576813166,0.2828828828828829,0.7171171171171171,1.2254777070063694,1.2574715683681565
0.4981981981981982,0.5160729800173762,528.0,256.0,0.8982456140350877,297.0,0.911042944785276,29.0,0.10175438596491228,0.32653061224489793,0.36,0.2476940231692263,0.8947979991353454,0.2936936936936937,0.7063063063063063,1.2257668711656442,1.271750805585392
0.5063063063063064,0.5283993115318416,518.0,255.0,0.8947368421052632,307.0,0.9109792284866469,30.0,0.10526315789473684,0.3298835705045278,0.37212121212121213,0.25352746966419143,0.8888689011895535,0.3036036036036036,0.6963963963963964,1.225681143782034,1.2848096956492137
0.5162162162162162,0.5421994884910486,507.0,255.0,0.8947368421052632,318.0,0.9137931034482759,30.0,0.10526315789473684,0.3346456692913386,0.38545454545454544,0.2638378374258865,0.8845805915994389,0.31351351351351353,0.6864864864864865,1.2294670846394984,1.3033568172399503
0.5225225225225225,0.5523648648648649,498.0,253.0,0.887719298245614,327.0,0.9108635097493036,32.0,0.11228070175438597,0.33688415446071907,0.39636363636363636,0.26529395675621864,0.8789084824571667,0.32342342342342345,0.6765765765765765,1.2255254494808812,1.3120751278996425
0.5324324324324324,0.5656903765690376,487.0,253.0,0.887719298245614,338.0,0.9135135135135135,32.0,0.11228070175438597,0.3418918918918919,0.40969696969696967,0.2756115427336785,0.8742719513321392,0.3333333333333333,0.6666666666666667,1.229090909090909,1.331578947368421
0.5414414414414415,0.5782932891466446,476.0,252.0,0.8842105263157894,349.0,0.9136125654450262,33.0,0.11578947368421053,0.34615384615384615,0.42303030303030303,0.2825081374684559,0.8714731689118302,0.3441441441441441,0.6558558558558558,1.229224178962399,1.3481781376518218
0.5495495495495496,0.5894909688013136,466.0,251.0,0.8807017543859649,359.0,0.9134860050890585,34.0,0.11929824561403508,0.3500697350069735,0.4351515151515152,0.28852199606737444,0.8673947409602096,0.35405405405405405,0.645945945945946,1.229053897756188,1.3634294942376861
0.5576576576576576,0.6004882017900732,456.0,250.0,0.8771929824561403,369.0,0.9133663366336634,35.0,0.12280701754385964,0.35410764872521244,0.44727272727272727,0.2945948684099511,0.8643840495443023,0.36396396396396397,0.636036036036036,1.2288928892889288,1.379156105561354
0.5621621621621622,0.6080645161290322,448.0,247.0,0.8666666666666667,377.0,0.908433734939759,38.0,0.13333333333333333,0.3553956834532374,0.45696969696969697,0.29220676513216826,0.860071634628251,0.3738738738738739,0.6261261261261262,1.2222562979189484,1.3841726618705035
0.5702702702702702,0.6187050359712231,438.0,246.0,0.8631578947368421,387.0,0.9084507042253521,39.0,0.1368421052631579,0.35964912280701755,0.4690909090909091,0.2984557703210508,0.8561475135144878,0.3837837837837838,0.6162162162162161,1.2222791293213828,1.4007386888273317
0.5783783783783784,0.6291600633914421,428.0,245.0,0.8596491228070176,397.0,0.9084668192219679,40.0,0.14035087719298245,0.3640416047548291,0.4812121212121212,0.30477460590151856,0.8531241765496783,0.39369369369369367,0.6063063063063063,1.2223008113168297,1.4178462500977556
0.5792792792792792,0.6302454473475851,427.0,245.0,0.8596491228070176,398.0,0.908675799086758,40.0,0.14035087719298245,0.3645833333333333,0.4824242424242424,0.30573627689090993,0.8526028239139265,0.3945945945945946,0.6054054054054054,1.2225819842258199,1.4199561403508771
0.5891891891891892,0.6420722135007849,416.0,245.0,0.8596491228070176,409.0,0.910913140311804,40.0,0.14035087719298245,0.37065052950075644,0.49575757575757573,0.3163378167779081,0.8454773529324154,0.4045045045045045,0.5954954954954955,1.2255922251467908,1.4435862727924198
0.5954954954954955,0.6505836575875487,407.0,243.0,0.8526315789473684,418.0,0.908695652173913,42.0,0.14736842105263157,0.37384615384615383,0.5066666666666667,0.31861697257935123,0.8367856960708425,0.4144144144144144,0.5855855855855856,1.222608695652174,1.4560323886639674
0.6036036036036037,0.6604938271604939,397.0,242.0,0.8491228070175438,428.0,0.9087048832271762,43.0,0.15087719298245614,0.37871674491392804,0.5187878787878788,0.3251853138207579,0.8321522553571324,0.4243243243243243,0.5756756756756757,1.2226211156147462,1.4750020591384565
0.6117117117117117,0.6702371843917369,387.0,241.0,0.8456140350877193,438.0,0.9087136929460581,44.0,0.1543859649122807,0.3837579617834395,0.5309090909090909,0.33184686484010995,0.8277590012610203,0.43423423423423424,0.5657657657657658,1.22263296869106,1.4946362722091853
0.618018018018018,0.6783004552352049,378.0,239.0,0.8385964912280702,447.0,0.9066937119675457,46.0,0.16140350877192983,0.3873581847649919,0.5418181818181819,0.3344572560943155,0.8211010212218273,0.44414414414414416,0.5558558558558558,1.2199151761017888,1.5086581932952317
0.6252252252252253,0.687218045112782,368.0,237.0,0.8315789473684211,457.0,0.904950495049505,48.0,0.16842105263157894,0.39173553719008264,0.553939393939394,0.33819802932335774,0.8160551947362514,0.45495495495495497,0.545045045045045,1.2175697569756976,1.5257068290561115
0.6297297297297297,0.6935123042505593,360.0,234.0,0.8210526315789474,465.0,0.9011627906976745,51.0,0.17894736842105263,0.3939393939393939,0.5636363636363636,0.33693109517210934,0.8124210683752192,0.4648648648648649,0.5351351351351351,1.212473572938689,1.5342902711323765
0.6342342342342342,0.6997041420118343,352.0,231.0,0.8105263157894737,473.0,0.8975332068311196,54.0,0.18947368421052632,0.39622641509433965,0.5733333333333334,0.3358012290012578,0.8066318475886101,0.47477477477477475,0.5252252252252252,1.2075901328273246,1.5431976166832175
0.6351351351351351,0.7006651884700665,351.0,231.0,0.8105263157894737,474.0,0.8977272727272727,54.0,0.18947368421052632,0.39690721649484534,0.5745454545454546,0.33683144800699405,0.8065330356687858,0.4756756756756757,0.5243243243243243,1.2078512396694214,1.5458491589799241
0.6405405405405405,0.7072633895818048,343.0,229.0,0.8035087719298246,482.0,0.895910780669145,56.0,0.19649122807017544,0.40034965034965037,0.5842424242424242,0.338932643022244,0.8017107981946918,0.4846846846846847,0.5153153153153154,1.2054072321730314,1.5592565329407433
0.6414414414414414,0.710334788937409,337.0,224.0,0.7859649122807018,488.0,0.8888888888888888,61.0,0.21403508771929824,0.39928698752228164,0.5915151515151515,0.3298191143825879,0.798160156891972,0.4945945945945946,0.5054054054054054,1.1959595959595961,1.5551177408762549
0.6468468468468469,0.7171717171717171,328.0,221.0,0.775438596491228,497.0,0.8859180035650623,64.0,0.22456140350877193,0.40255009107468126,0.6024242424242424,0.33015355999460333,0.7942641914598298,0.5054054054054054,0.49459459459459465,1.1919624047966295,1.56782667050139
0.6549549549549549,0.7258410880458125,318.0,220.0,0.7719298245614035,507.0,0.8863636363636364,65.0,0.22807017543859648,0.40892193308550184,0.6145454545454545,0.3378173661449086,0.7889575739544197,0.5153153153153153,0.48468468468468473,1.1925619834710743,1.592643318333007
0.6594594594594595,0.7315340909090909,310.0,217.0,0.7614035087719299,515.0,0.8833619210977701,68.0,0.23859649122807017,0.4117647058823529,0.6242424242424243,0.3373638739093574,0.7826084744271153,0.5252252252252252,0.4747747747747748,1.1885233120224545,1.6037151702786376
0.6621621621621622,0.7357293868921776,303.0,213.0,0.7473684210526316,522.0,0.8787878787878788,72.0,0.25263157894736843,0.4127906976744186,0.6327272727272727,0.332908037319308,0.7798428077260205,0.5351351351351351,0.4648648648648649,1.1823691460055097,1.6077111383108933
0.6666666666666666,0.7412587412587412,295.0,210.0,0.7368421052631579,530.0,0.8760330578512396,75.0,0.2631578947368421,0.4158415841584158,0.6424242424242425,0.332713434441066,0.7724487350982804,0.545045045045045,0.45495495495495497,1.1786626596543952,1.6195935383011983
0.6738738738738739,0.7489597780859917,285.0,208.0,0.7298245614035088,540.0,0.8752025931928687,77.0,0.27017543859649124,0.42190669371196754,0.6545454545454545,0.3379347590085948,0.765384859682382,0.5558558558558558,0.44414414414414416,1.1775453072049507,1.643215543930821
0.6765765765765765,0.7519004837595025,281.0,207.0,0.7263157894736842,544.0,0.8745980707395499,78.0,0.2736842105263158,0.42418032786885246,0.6593939393939394,0.3394727310385175,0.7606669239261967,0.5603603603603604,0.4396396396396396,1.1767319497223034,1.65207075064711
0.6783783783783783,0.7543014452856159,277.0,205.0,0.7192982456140351,548.0,0.8726114649681529,80.0,0.2807017543859649,0.42531120331950206,0.6642424242424242,0.3380317437171706,0.7585952539480603,0.5657657657657658,0.43423423423423424,1.1740590619571512,1.6564752129285871
0.6864864864864865,0.7622950819672131,267.0,204.0,0.7157894736842105,558.0,0.8732394366197183,81.0,0.28421052631578947,0.43312101910828027,0.6763636363636364,0.3466124716587825,0.7511742898032973,0.5756756756756757,0.4243243243243243,1.1749039692701664,1.6868923902111967
0.690990990990991,0.7674576271186441,259.0,201.0,0.7052631578947368,566.0,0.8707692307692307,84.0,0.29473684210526313,0.4369565217391304,0.686060606060606,0.34701642574604763,0.7449000539335061,0.5855855855855856,0.4144144144144144,1.1715804195804196,1.7018306636155607
0.6954954954954955,0.7725437415881561,251.0,198.0,0.6947368421052632,574.0,0.8683812405446294,87.0,0.30526315789473685,0.44097995545657015,0.6957575757575758,0.3475684395077321,0.7406077917130516,0.5954954954954955,0.4045045045045045,1.1683674872782286,1.717500879146642
0.7027027027027027,0.7797062750333779,241.0,196.0,0.6877192982456141,584.0,0.8677563150074294,89.0,0.312280701754386,0.448512585812357,0.7078787878787879,0.3537165134185507,0.7347853461500244,0.6063063063063063,0.39369369369369367,1.1675266783736322,1.7468384921112852
0.7054054054054054,0.7833001988071571,234.0,192.0,0.6736842105263158,591.0,0.8640350877192983,93.0,0.3263157894736842,0.4507042253521127,0.7163636363636363,0.35037607137920596,0.7256102913408056,0.6162162162162163,0.38378378378378375,1.1625199362041465,1.7553743513713864
0.7099099099099099,0.7881578947368421,226.0,189.0,0.6631578947368421,599.0,0.8618705035971223,96.0,0.3368421052631579,0.45542168674698796,0.7260606060606061,0.35141996334937087,0.7185757253194697,0.6261261261261262,0.37387387387387383,1.1596075866579463,1.7737476220672164
0.7126126126126127,0.7916394513389942,219.0,185.0,0.6491228070175439,606.0,0.8583569405099151,100.0,0.3508771929824561,0.45792079207920794,0.7345454545454545,0.34834713696764563,0.713938643890232,0.6360360360360361,0.3639639639639639,1.1548802472315218,1.7834809796769153
0.7171171171171171,0.7963683527885862,211.0,182.0,0.6385964912280702,614.0,0.8563458856345886,103.0,0.36140350877192984,0.4631043256997455,0.7442424242424243,0.34971127012731046,0.7091775902297424,0.6459459459459459,0.3540540540540541,1.1521744643083556,1.8036694790411139
0.7162162162162162,0.7971667739858339,206.0,176.0,0.6175438596491228,619.0,0.8502747252747253,109.0,0.3824561403508772,0.4607329842931937,0.7503030303030302,0.33823544863852084,0.7033734330970117,0.6558558558558558,0.3441441441441442,1.144005994005994,1.794433728299807
0.7216216216216216,0.802555910543131,197.0,173.0,0.6070175438596491,628.0,0.8486486486486486,112.0,0.3929824561403509,0.46756756756756757,0.7612121212121212,0.34123333862264954,0.6923314331051303,0.6666666666666666,0.33333333333333337,1.1418181818181818,1.8210526315789473
0.7297297297297297,0.8096446700507615,187.0,172.0,0.6035087719298246,638.0,0.8495339547270306,113.0,0.39649122807017545,0.479108635097493,0.7733333333333333,0.35191812318863314,0.6823197383696992,0.6765765765765765,0.32342342342342345,1.1430093209054595,1.8660020524849728
0.7342342342342343,0.81411468178954,179.0,169.0,0.5929824561403508,646.0,0.847769028871391,116.0,0.4070175438596491,0.48563218390804597,0.7830303030303031,0.3540665331940289,0.6759794684498238,0.6864864864864865,0.31351351351351353,1.140634693390599,1.8914095583787052
0.7333333333333333,0.8145363408521303,175.0,164.0,0.5754385964912281,650.0,0.8430609597924773,121.0,0.4245614035087719,0.4837758112094395,0.7878787878787878,0.3445946615320068,0.6687114893428499,0.6945945945945946,0.3054054054054054,1.1343002004480602,1.8841794752367647
0.7333333333333333,0.8147684605757196,174.0,163.0,0.5719298245614035,651.0,0.8421733505821475,122.0,0.4280701754385965,0.4836795252225519,0.7890909090909091,0.34298636166140556,0.6669602044676388,0.6963963963963964,0.3036036036036036,1.1331059626014348,1.8838044666562548
0.7405405405405405,0.8211180124223603,164.0,161.0,0.5649122807017544,661.0,0.8420382165605096,124.0,0.43508771929824563,0.49538461538461537,0.8012121212121213,0.35148077122083793,0.6508999731262738,0.7072072072072072,0.2927927927927928,1.1329241459177766,1.9293927125506072
0.7441441441441441,0.8249075215782984,156.0,157.0,0.5508771929824562,669.0,0.8393977415307403,128.0,0.44912280701754387,0.5015974440894568,0.8109090909090909,0.3512369300492752,0.6445492511235326,0.718018018018018,0.281981981981982,1.1293715067868142,1.9535900454010426
0.7450450450450451,0.8266993263931415,150.0,152.0,0.5333333333333333,675.0,0.8353960396039604,133.0,0.4666666666666667,0.5033112582781457,0.8181818181818182,0.3450518035517509,0.6386403092107223,0.7279279279279279,0.27207207207207207,1.123987398739874,1.9602649006622517
0.7441441441441441,0.8272506082725061,145.0,146.0,0.512280701754386,680.0,0.8302808302808303,139.0,0.48771929824561405,0.5017182130584192,0.8242424242424242,0.33425343063680696,0.6294281605642582,0.7378378378378379,0.26216216216216215,1.117105117105117,1.9540604087538436
0.7450450450450451,0.8290030211480363,139.0,141.0,0.49473684210526314,686.0,0.8265060240963855,144.0,0.5052631578947369,0.5035714285714286,0.8315151515151515,0.3281591488622897,0.6239358573344409,0.7477477477477478,0.25225225225225223,1.112026286966046,1.961278195488722
0.7441441441441441,0.8285024154589372,139.0,140.0,0.49122807017543857,686.0,0.825511432009627,145.0,0.5087719298245614,0.5017921146953405,0.8315151515151515,0.32501538599629054,0.6231716488115487,0.7486486486486487,0.25135135135135134,1.1106881085220435,1.9543482361818525
0.7423423423423423,0.8283313325330132,135.0,134.0,0.47017543859649125,690.0,0.8204518430439952,151.0,0.5298245614035088,0.49814126394052044,0.8363636363636363,0.3125079779840931,0.6161109968875524,0.7576576576576577,0.2423423423423423,1.1038806615501027,1.9401291332420274
0.7495495495495496,0.834326579261025,125.0,132.0,0.4631578947368421,700.0,0.82063305978898,153.0,0.5368421052631579,0.5136186770428015,0.8484848484848485,0.32274932717648075,0.6013502084855664,0.7684684684684685,0.2315315315315315,1.104124480443355,2.000409584271964
0.754054054054054,0.8383658969804618,117.0,129.0,0.45263157894736844,708.0,0.8194444444444444,156.0,0.5473684210526316,0.524390243902439,0.8581818181818182,0.3269073684332459,0.5932747131665671,0.7783783783783784,0.22162162162162158,1.1025252525252525,2.0423620025673945
0.7549549549549549,0.84,111.0,124.0,0.43508771929824563,714.0,0.816,161.0,0.5649122807017544,0.5276595744680851,0.8654545454545455,0.32137863465796657,0.5854897980567582,0.7882882882882883,0.21171171171171166,1.097890909090909,2.0550951847704373
0.7594594594594595,0.8439509059029807,103.0,121.0,0.4245614035087719,722.0,0.8148984198645598,164.0,0.5754385964912281,0.5401785714285714,0.8751515151515151,0.3262225642250666,0.5786164188973398,0.7981981981981981,0.20180180180180185,1.0964087830904987,2.103853383458646
0.7603603603603604,0.8448074679113186,101.0,120.0,0.42105263157894735,724.0,0.8143982002249719,165.0,0.5789473684210527,0.5429864253393665,0.8775757575757576,0.32668822299087513,0.5756767315674787,0.8009009009009009,0.19909909909909906,1.0957357603026894,2.1147892355322697
0.7639639639639639,0.8478513356562137,95.0,118.0,0.41403508771929826,730.0,0.8138238573021181,167.0,0.5859649122807018,0.5539906103286385,0.8848484848484849,0.33156251616791327,0.5671623271689504,0.8081081081081081,0.19189189189189193,1.0949630080064863,2.1576476402273284
0.7675675675675676,0.8512110726643599,87.0,114.0,0.4,738.0,0.8118811881188119,171.0,0.6,0.5671641791044776,0.8945454545454545,0.3341348380252088,0.5608507430715303,0.8189189189189189,0.18108108108108112,1.0923492349234925,2.2089552238805967
0.7702702702702703,0.8538681948424068,80.0,110.0,0.38596491228070173,745.0,0.8097826086956522,175.0,0.6140350877192983,0.5789473684210527,0.9030303030303031,0.3351732439122849,0.5553213491409856,0.8288288288288288,0.1711711711711712,1.0895256916996048,2.2548476454293622
0.7693693693693694,0.8542141230068337,75.0,104.0,0.3649122807017544,750.0,0.8055853920515574,181.0,0.6350877192982456,0.5810055865921788,0.9090909090909091,0.3254645315444544,0.5436544432329353,0.8387387387387387,0.16126126126126128,1.08387852748755,2.2628638635695384
0.7684684684684685,0.8545557441992077,70.0,98.0,0.34385964912280703,755.0,0.8014861995753716,187.0,0.656140350877193,0.5833333333333334,0.9151515151515152,0.3157096058946963,0.540728710313499,0.8486486486486486,0.15135135135135136,1.0783632503377727,2.2719298245614037
0.7693693693693694,0.8560179977502812,64.0,93.0,0.3263157894736842,761.0,0.7985309548793285,192.0,0.6736842105263158,0.5923566878980892,0.9224242424242424,0.311816299658886,0.5343224064005215,0.8585585585585586,0.14144144144144144,1.074387102928551,2.307073416024137
0.7702702702702703,0.8569826135726304,61.0,91.0,0.3192982456140351,764.0,0.7974947807933194,194.0,0.6807017543859649,0.5986842105263158,0.926060606060606,0.31177880358966564,0.529517886120581,0.863063063063063,0.13693693693693698,1.0729929777946479,2.331717451523545
0.772972972972973,0.8592178770949721,56.0,89.0,0.312280701754386,769.0,0.7968911917098446,196.0,0.6877192982456141,0.6137931034482759,0.9321212121212121,0.3168154474379298,0.5216561735399221,0.8693693693693694,0.13063063063063063,1.0721808761187,2.390562613430127
0.7720720720720721,0.8595224875069406,51.0,83.0,0.2912280701754386,774.0,0.7930327868852459,202.0,0.7087719298245614,0.6194029850746269,0.9381818181818182,0.3075985116996723,0.5046892555630821,0.8792792792792793,0.12072072072072071,1.06698956780924,2.412411626080126
0.7711711711711712,0.8598233995584988,46.0,77.0,0.27017543859649124,779.0,0.7892603850050659,208.0,0.7298245614035088,0.6260162601626016,0.9442424242424242,0.2984002860986663,0.48553647145402634,0.8891891891891892,0.11081081081081079,1.0619139725522704,2.4381685922122385
0.7720720720720721,0.8604522890237176,45.0,77.0,0.27017543859649124,780.0,0.7894736842105263,208.0,0.7298245614035088,0.6311475409836066,0.9454545454545454,0.301161996407479,0.48548564137861266,0.8900900900900901,0.1099099099099099,1.062200956937799,2.4581535806729944
0.7738738738738739,0.8623148656061437,39.0,73.0,0.256140350877193,786.0,0.7875751503006012,212.0,0.743859649122807,0.6517857142857143,0.9527272727272728,0.3029327643074403,0.4675934693441717,0.8990990990990991,0.10090090090090087,1.0596465658589906,2.538533834586467
0.7765765765765765,0.8647764449291166,32.0,69.0,0.24210526315789474,793.0,0.7859266600594648,216.0,0.7578947368421053,0.6831683168316832,0.9612121212121212,0.3088286964040442,0.45416540004404765,0.909009009009009,0.09099099099099095,1.0574285971709163,2.660760812923399
0.7828828828828829,0.8693766937669377,23.0,67.0,0.23508771929824562,802.0,0.7862745098039216,218.0,0.7649122807017544,0.7444444444444445,0.9721212121212122,0.33161680806897587,0.43807443435904225,0.918918918918919,0.08108108108108103,1.0578966131907308,2.8994152046783643
0.7774774774774775,0.8669897684437264,20.0,58.0,0.20350877192982456,805.0,0.7800387596899225,227.0,0.7964912280701755,0.7435897435897436,0.9757575757575757,0.3063804323516201,0.40885816417602044,0.9297297297297298,0.07027027027027022,1.049506694855532,2.8960863697705825
