Accuracy,F1,False Negative Scores,True Negative Scores,True Negative Rates,True Positive Scores,Positive Predictive Values,False Positive Scores,False Positive Rates,Negative Predictive Values,True Positive Rates,Matthews Correlation Coefficient,Threshold,Fraction Predicted As Positive,Fraction Predicted As Negative,Lift For Positive Class,Lift For Negative Class
0.4297297297297297,0.3775811209439528,633.0,285.0,1.0,192.0,1.0,0.0,0.0,0.3104575163398693,0.23272727272727273,0.26879719320606843,0.9938576731028756,0.17297297297297298,0.827027027027027,1.3454545454545455,1.2091503267973855
0.43963963963963965,0.3949416342412451,622.0,285.0,1.0,203.0,1.0,0.0,0.0,0.31422271223814774,0.24606060606060606,0.27806084048518237,0.9934941687057411,0.18288288288288287,0.8171171171171171,1.3454545454545455,1.2238147739801544
0.45045045045045046,0.41346153846153844,610.0,285.0,1.0,215.0,1.0,0.0,0.0,0.31843575418994413,0.2606060606060606,0.288073406366435,0.9929978110796929,0.19369369369369369,0.8063063063063063,1.3454545454545457,1.240223463687151
0.4603603603603604,0.4300666032350143,599.0,285.0,1.0,226.0,1.0,0.0,0.0,0.3223981900452489,0.2739393939393939,0.2971827128016585,0.992713178838182,0.2036036036036036,0.7963963963963964,1.3454545454545455,1.255656108597285
0.4702702702702703,0.4463276836158192,588.0,285.0,1.0,237.0,1.0,0.0,0.0,0.32646048109965636,0.2872727272727273,0.3062404165884459,0.9925121378989223,0.21351351351351353,0.7864864864864864,1.3454545454545455,1.2714776632302407
0.48018018018018016,0.46225535880708296,577.0,285.0,1.0,248.0,1.0,0.0,0.0,0.3306264501160093,0.3006060606060606,0.31525912310596144,0.9921638700210949,0.22342342342342342,0.7765765765765766,1.3454545454545455,1.2877030162412992
0.4900900900900901,0.477859778597786,566.0,285.0,1.0,259.0,1.0,0.0,0.0,0.33490011750881316,0.31393939393939396,0.3242504277883818,0.9918188771601721,0.23333333333333334,0.7666666666666666,1.3454545454545455,1.3043478260869565
0.5009009009009009,0.49452554744525545,554.0,285.0,1.0,271.0,1.0,0.0,0.0,0.3396901072705602,0.3284848484848485,0.3340404966745378,0.9915213125715978,0.24414414414414415,0.7558558558558559,1.3454545454545455,1.3230035756853396
0.5108108108108108,0.5094850948509485,543.0,285.0,1.0,282.0,1.0,0.0,0.0,0.3442028985507246,0.3418181818181818,0.34300846776596755,0.9912568771745184,0.25405405405405407,0.7459459459459459,1.3454545454545452,1.3405797101449277
0.5207207207207207,0.5241502683363148,532.0,285.0,1.0,293.0,1.0,0.0,0.0,0.3488372093023256,0.35515151515151516,0.3519802031719215,0.9910133790430412,0.263963963963964,0.7360360360360361,1.3454545454545455,1.3586291309669523
0.5306306306306307,0.5385296722763507,521.0,285.0,1.0,304.0,1.0,0.0,0.0,0.3535980148883375,0.36848484848484847,0.3609646948673405,0.9906384781376975,0.27387387387387385,0.7261261261261261,1.3454545454545455,1.3771712158808933
0.5405405405405406,0.5526315789473685,510.0,285.0,1.0,315.0,1.0,0.0,0.0,0.3584905660377358,0.38181818181818183,0.36997056115791044,0.9902115279539854,0.28378378378378377,0.7162162162162162,1.3454545454545455,1.3962264150943395
0.5513513513513514,0.5677083333333334,498.0,285.0,1.0,327.0,1.0,0.0,0.0,0.36398467432950193,0.39636363636363636,0.379829289415489,0.9899060435244057,0.2945945945945946,0.7054054054054054,1.3454545454545455,1.417624521072797
0.5612612612612613,0.5812553740326741,487.0,285.0,1.0,338.0,1.0,0.0,0.0,0.36917098445595853,0.40969696969696967,0.38890645871681445,0.9895954355497083,0.3045045045045045,0.6954954954954955,1.3454545454545455,1.4378238341968912
0.5693693693693693,0.5928449744463373,477.0,284.0,0.9964912280701754,348.0,0.997134670487106,1.0,0.0035087719298245615,0.3731931668856767,0.4218181818181818,0.3935881338615791,0.9892375447458817,0.3144144144144144,0.6855855855855856,1.341599374837197,1.4534891762915831
0.5774774774774775,0.6042194092827005,467.0,283.0,0.9929824561403509,358.0,0.9944444444444445,2.0,0.007017543859649123,0.37733333333333335,0.43393939393939396,0.39839685830516425,0.9889877043816382,0.32432432432432434,0.6756756756756757,1.337979797979798,1.4696140350877194
0.5873873873873874,0.617056856187291,456.0,283.0,0.9929824561403509,369.0,0.9946091644204852,2.0,0.007017543859649123,0.38294993234100133,0.44727272727272727,0.4077037519989292,0.9885605769922029,0.3342342342342342,0.6657657657657658,1.3382014212202893,1.4914892101702155
0.5981981981981982,0.6307947019867549,444.0,283.0,0.9929824561403509,381.0,0.9947780678851175,2.0,0.007017543859649123,0.3892709766162311,0.4618181818181818,0.41793031769252903,0.9879565421945636,0.345045045045045,0.6549549549549549,1.3384286731545219,1.5161080141895316
0.6081081081081081,0.6431501230516817,433.0,283.0,0.9929824561403509,392.0,0.9949238578680203,2.0,0.007017543859649123,0.3952513966480447,0.47515151515151516,0.4273807335344214,0.9874855325173253,0.35495495495495494,0.6450450450450451,1.3386248269497,1.5394001764187002
0.618018018018018,0.6552845528455284,422.0,283.0,0.9929824561403509,403.0,0.9950617283950617,2.0,0.007017543859649123,0.4014184397163121,0.48848484848484847,0.43691216265735733,0.9866814128580081,0.36486486486486486,0.6351351351351351,1.338810325476992,1.5634191862635312
0.627927927927928,0.6672038678485093,411.0,283.0,0.9929824561403509,414.0,0.9951923076923077,2.0,0.007017543859649123,0.40778097982708933,0.5018181818181818,0.4465326860878662,0.9859074692330898,0.3747747747747748,0.6252252252252253,1.338986013986014,1.5881996056423477
0.6378378378378379,0.6789137380191693,400.0,283.0,0.9929824561403509,425.0,0.9953161592505855,2.0,0.007017543859649123,0.4143484626647145,0.5151515151515151,0.45625049176039495,0.9851792930736368,0.3846846846846847,0.6153153153153152,1.3391526506280604,1.613778223009941
0.6459459459459459,0.6888361045130641,390.0,282.0,0.9894736842105263,435.0,0.9931506849315068,3.0,0.010526315789473684,0.41964285714285715,0.5272727272727272,0.46185450257671956,0.9846074559084256,0.3945945945945946,0.6054054054054054,1.3362391033623908,1.6343984962406013
0.6549549549549549,0.6996078431372549,379.0,281.0,0.9859649122807017,446.0,0.9911111111111112,4.0,0.014035087719298246,0.4257575757575758,0.5406060606060606,0.468519956896685,0.9837968693552955,0.40540540540540543,0.5945945945945945,1.3334949494949495,1.6582137161084531
0.6648648648648648,0.7107309486780715,368.0,281.0,0.9859649122807017,457.0,0.9913232104121475,4.0,0.014035087719298246,0.43297380585516176,0.553939393939394,0.47862280158707254,0.9830199338426114,0.4153153153153153,0.5846846846846847,1.3337803194636169,1.68631903333063
0.672972972972973,0.7201233616037008,358.0,280.0,0.9824561403508771,467.0,0.989406779661017,5.0,0.017543859649122806,0.438871473354232,0.566060606060606,0.4846831892099399,0.982330798597013,0.4252252252252252,0.5747747747747748,1.3312018489984592,1.7092888962217454
0.6828828828828829,0.7308868501529052,347.0,280.0,0.9824561403508771,478.0,0.989648033126294,5.0,0.017543859649122806,0.44657097288676234,0.5793939393939394,0.495065332370022,0.9816828754109423,0.43513513513513513,0.5648648648648649,1.3315264445699226,1.7392764207168638
0.6927927927927928,0.7414708112206216,336.0,280.0,0.9824561403508771,489.0,0.9898785425101214,5.0,0.017543859649122806,0.45454545454545453,0.5927272727272728,0.5055940184379755,0.9811518323565972,0.44504504504504505,0.554954954954955,1.3318365844681634,1.770334928229665
0.7018018018018019,0.7513148009015778,325.0,279.0,0.9789473684210527,500.0,0.9881422924901185,6.0,0.021052631578947368,0.46192052980132453,0.6060606060606061,0.5131182515348833,0.9797284345799556,0.45585585585585586,0.5441441441441441,1.329500538986705,1.7990589055420008
0.7099099099099099,0.7600596125186289,315.0,278.0,0.9754385964912281,510.0,0.9864603481624759,7.0,0.02456140350877193,0.4688026981450253,0.6181818181818182,0.5198590562204078,0.9789292297252467,0.4657657657657658,0.5342342342342342,1.3272375593458765,1.8258631401437828
0.718018018018018,0.7686622320768662,305.0,277.0,0.9719298245614035,520.0,0.9848484848484849,8.0,0.028070175438596492,0.47594501718213056,0.6303030303030303,0.5267874203422835,0.9780348465128392,0.4756756756756757,0.5243243243243243,1.3250688705234157,1.8536805932356666
0.7279279279279279,0.7785923753665689,294.0,277.0,0.9719298245614035,531.0,0.9851576994434137,8.0,0.028070175438596492,0.4851138353765324,0.6436363636363637,0.5380364821339049,0.9768558306983783,0.48558558558558557,0.5144144144144145,1.325484904705684,1.889390727255968
0.7360360360360361,0.7869090909090909,284.0,276.0,0.968421052631579,541.0,0.9836363636363636,9.0,0.031578947368421054,0.4928571428571429,0.6557575757575758,0.5453595725019005,0.9761697727718518,0.4954954954954955,0.5045045045045045,1.3234380165289257,1.9195488721804512
0.7468468468468469,0.7974044700793078,272.0,276.0,0.968421052631579,553.0,0.9839857651245552,9.0,0.031578947368421054,0.5036496350364964,0.6703030303030303,0.5580900230019515,0.9743757308209088,0.5063063063063064,0.49369369369369365,1.3239081203494014,1.9615827890895123
0.7567567567567568,0.8068669527896996,261.0,276.0,0.968421052631579,564.0,0.9842931937172775,9.0,0.031578947368421054,0.5139664804469274,0.6836363636363636,0.5699946629276614,0.9731778128556481,0.5162162162162162,0.48378378378378384,1.3243217515468826,2.0017641870038223
0.7666666666666667,0.8161816891412349,250.0,276.0,0.968421052631579,575.0,0.9845890410958904,9.0,0.031578947368421054,0.5247148288973384,0.696969696969697,0.5821392306223875,0.9718760668382629,0.5261261261261261,0.4738738738738739,1.3247198007471983,2.0436261757054233
0.7747747747747747,0.823943661971831,240.0,275.0,0.9649122807017544,585.0,0.9831932773109243,10.0,0.03508771929824561,0.5339805825242718,0.7090909090909091,0.5904039559541469,0.970453803948874,0.536036036036036,0.463963963963964,1.3228418640183348,2.0797138477261115
0.7810810810810811,0.8301886792452831,231.0,273.0,0.9578947368421052,594.0,0.9801980198019802,12.0,0.042105263157894736,0.5416666666666666,0.72,0.5947851076656604,0.9689349094983296,0.5459459459459459,0.4540540540540541,1.3188118811881189,2.1096491228070176
0.7900900900900901,0.8385308385308385,220.0,272.0,0.9543859649122807,605.0,0.9789644012944984,13.0,0.0456140350877193,0.5528455284552846,0.7333333333333333,0.6047610699173435,0.9673682285738769,0.5567567567567567,0.44324324324324327,1.3171521035598706,2.15318784766795
0.7981981981981981,0.8459422283356258,210.0,271.0,0.9508771929824561,615.0,0.9777424483306836,14.0,0.04912280701754386,0.5634095634095634,0.7454545454545455,0.6138577368525764,0.9660544187417526,0.5666666666666667,0.43333333333333335,1.3155080213903745,2.1943319838056676
0.8081081081081081,0.8546075085324232,199.0,271.0,0.9508771929824561,626.0,0.978125,14.0,0.04912280701754386,0.5765957446808511,0.7587878787878788,0.6274280333922208,0.9634011618900578,0.5765765765765766,0.42342342342342343,1.3160227272727272,2.24568868980963
0.818018018018018,0.8631436314363143,188.0,271.0,0.9508771929824561,637.0,0.978494623655914,14.0,0.04912280701754386,0.5904139433551199,0.7721212121212121,0.6413423318312855,0.961174905203988,0.5864864864864865,0.4135135135135135,1.3165200391006842,2.299506937277835
0.8279279279279279,0.8715534633490248,177.0,271.0,0.9508771929824561,648.0,0.9788519637462235,14.0,0.04912280701754386,0.6049107142857143,0.7854545454545454,0.6556241206285018,0.9581904218470292,0.5963963963963964,0.4036036036036036,1.3170008239494644,2.355968045112782
0.8369369369369369,0.8792528352234823,166.0,270.0,0.9473684210526315,659.0,0.9777448071216617,15.0,0.05263157894736842,0.6192660550458715,0.7987878787878788,0.6674304577104041,0.9558290885477054,0.6072072072072072,0.3927927927927928,1.3155111950364176,2.4118783196523417
0.8450450450450451,0.8860927152317881,156.0,269.0,0.9438596491228071,669.0,0.9766423357664233,16.0,0.056140350877192984,0.6329411764705882,0.8109090909090909,0.6783027196431902,0.9539879977208444,0.6171171171171171,0.38288288288288286,1.3140278699402788,2.4651393188854493
0.854954954954955,0.8941485864562788,145.0,269.0,0.9438596491228071,680.0,0.9770114942528736,16.0,0.056140350877192984,0.6497584541062802,0.8242424242424242,0.6938467387382352,0.9506475340246506,0.6270270270270271,0.37297297297297294,1.314524555903866,2.5306381896770915
0.863063063063063,0.9007832898172323,135.0,268.0,0.9403508771929825,690.0,0.9759547383309759,17.0,0.05964912280701754,0.6650124069478908,0.8363636363636363,0.7055837898159577,0.9471352475351574,0.636936936936937,0.363063063063063,1.313102738845313,2.590048321797049
0.8711711711711712,0.9072031148604802,126.0,268.0,0.9403508771929825,699.0,0.9762569832402235,17.0,0.05964912280701754,0.6802030456852792,0.8472727272727273,0.7190573093780276,0.9446211506629588,0.645045045045045,0.354954954954955,1.3135093956323007,2.649211862142666
0.8729729729729729,0.9086195722618277,124.0,268.0,0.9403508771929825,701.0,0.9763231197771588,17.0,0.05964912280701754,0.6836734693877551,0.8496969696969697,0.7221003283647311,0.9441911909319864,0.6468468468468469,0.3531531531531531,1.3135983793365409,2.6627282491944153
0.8828828828828829,0.9163449163449163,113.0,268.0,0.9403508771929825,712.0,0.9766803840877915,17.0,0.05964912280701754,0.7034120734908137,0.863030303030303,0.7391708065328707,0.9396589129008142,0.6567567567567567,0.3432432432432433,1.3140790622272105,2.7396049178063264
0.8918918918918919,0.9233716475095786,102.0,267.0,0.9368421052631579,723.0,0.9757085020242915,18.0,0.06315789473684211,0.7235772357723578,0.8763636363636363,0.7540975911736916,0.9331518885288097,0.6675675675675675,0.3324324324324325,1.3127714390872287,2.818142918271288
0.8981981981981982,0.9283449587824985,93.0,265.0,0.9298245614035088,732.0,0.973404255319149,20.0,0.07017543859649122,0.7402234636871509,0.8872727272727273,0.7636119919987208,0.9257102404053499,0.6774774774774774,0.32252252252252256,1.309671179883946,2.8829755954131135
0.9081081081081082,0.9357682619647355,82.0,265.0,0.9298245614035088,743.0,0.9737876802096985,20.0,0.07017543859649122,0.7636887608069164,0.9006060606060606,0.7825746096257091,0.9190598337149637,0.6873873873873874,0.31261261261261264,1.3101870606457764,2.9743667526164113
0.9162162162162162,0.9418386491557224,72.0,264.0,0.9263157894736842,753.0,0.9728682170542635,21.0,0.07368421052631578,0.7857142857142857,0.9127272727272727,0.7977990887779889,0.9064183352774667,0.6972972972972973,0.3027027027027027,1.3089499647639182,3.0601503759398496
0.9243243243243243,0.9478260869565217,62.0,263.0,0.9228070175438596,763.0,0.9719745222929936,22.0,0.07719298245614035,0.8092307692307692,0.9248484848484848,0.8137523971443237,0.8936728650629164,0.7072072072072072,0.2927927927927928,1.3077475390851188,3.151740890688259
0.9252252252252252,0.9484792054624457,61.0,263.0,0.9228070175438596,764.0,0.9720101781170484,22.0,0.07719298245614035,0.8117283950617284,0.926060606060606,0.8156532965307153,0.891509246322618,0.7081081081081081,0.2918918918918919,1.307795512375665,3.1614684860298894
0.9351351351351351,0.9556103575832305,50.0,263.0,0.9228070175438596,775.0,0.972396486825596,22.0,0.07719298245614035,0.8402555910543131,0.9393939393939394,0.8370599734819175,0.876865818650295,0.718018018018018,0.281981981981982,1.3083152731835292,3.2725744072641665
0.9414414414414415,0.9601959583588487,41.0,261.0,0.9157894736842105,784.0,0.9702970297029703,24.0,0.08421052631578947,0.8642384105960265,0.9503030303030303,0.8501675653391234,0.8512447108820925,0.7279279279279279,0.27207207207207207,1.3054905490549056,3.36598117811084
0.9423423423423424,0.960880195599022,39.0,260.0,0.9122807017543859,786.0,0.969173859432799,25.0,0.08771929824561403,0.8695652173913043,0.9527272727272728,0.8517722641423786,0.8431269007556702,0.7306306306306306,0.2693693693693694,1.3039793745095842,3.3867276887871847
0.9477477477477477,0.9647201946472019,32.0,259.0,0.9087719298245615,793.0,0.9682539682539683,26.0,0.0912280701754386,0.8900343642611683,0.9612121212121212,0.864116404472822,0.8229623610187715,0.7378378378378379,0.26216216216216215,1.3027417027417028,3.466449629227709
0.9531531531531532,0.9684848484848485,26.0,259.0,0.9087719298245615,799.0,0.9684848484848485,26.0,0.0912280701754386,0.9087719298245615,0.9684848484848485,0.8772567783094098,0.7817372809868753,0.7432432432432432,0.2567567567567568,1.3030523415977961,3.539427516158818
0.9576576576576576,0.9716012084592145,21.0,259.0,0.9087719298245615,804.0,0.9686746987951808,26.0,0.0912280701754386,0.925,0.9745454545454545,0.8884809493835086,0.7658038132309014,0.7477477477477478,0.25225225225225223,1.3033077765607886,3.602631578947369
0.9576576576576576,0.97166968053044,19.0,257.0,0.9017543859649123,806.0,0.9664268585131894,28.0,0.09824561403508772,0.9311594202898551,0.9769696969696969,0.8881051062210451,0.7257539515929001,0.7513513513513513,0.24864864864864866,1.3002834096359277,3.6266209000762775
0.9621621621621622,0.9747899159663865,13.0,256.0,0.8982456140350877,812.0,0.9655172413793104,29.0,0.10175438596491228,0.9516728624535316,0.9842424242424243,0.8996717709581602,0.6854321532900479,0.7576576576576577,0.2423423423423423,1.2990595611285265,3.7065153590295448
0.9648648648648649,0.9766606822262118,9.0,255.0,0.8947368421052632,816.0,0.9645390070921985,30.0,0.10526315789473684,0.9659090909090909,0.9890909090909091,0.9068383814446956,0.6213613749236597,0.7621621621621621,0.23783783783783785,1.2977433913604126,3.761961722488038
0.9666666666666667,0.9778840406455469,7.0,255.0,0.8947368421052632,818.0,0.964622641509434,30.0,0.10526315789473684,0.9732824427480916,0.9915151515151515,0.9117128115530433,0.5114059241470547,0.7639639639639639,0.23603603603603607,1.2978559176672384,3.7906789875451983
0.9684684684684685,0.979129397734049,4.0,254.0,0.8912280701754386,821.0,0.9636150234741784,31.0,0.10877192982456141,0.9844961240310077,0.9951515151515151,0.9167258945669142,0.47286314743111585,0.7675675675675676,0.2324324324324324,1.2965002134016217,3.8343533251733994
0.9675675675675676,0.9785458879618594,4.0,253.0,0.887719298245614,821.0,0.9624853458382181,32.0,0.11228070175438597,0.9844357976653697,0.9951515151515151,0.9143352996510373,0.4688184532128789,0.7684684684684685,0.2315315315315315,1.2949802834914206,3.834118369854598
0.9693693693693693,0.9797619047619047,2.0,253.0,0.887719298245614,823.0,0.9625730994152046,32.0,0.11228070175438597,0.9921568627450981,0.9975757575757576,0.9193572293428932,0.457458833502848,0.7702702702702703,0.22972972972972971,1.295098351940457,3.8641898864809083
0.9675675675675676,0.9786223277909739,1.0,250.0,0.8771929824561403,824.0,0.959254947613504,35.0,0.12280701754385964,0.9960159362549801,0.9987878787878788,0.9147671898206943,0.33385967115439247,0.7738738738738739,0.22612612612612615,1.290633929516351,3.8792199622562378
0.9666666666666667,0.9780415430267062,1.0,249.0,0.8736842105263158,824.0,0.958139534883721,36.0,0.12631578947368421,0.996,0.9987878787878788,0.912392521614066,0.32546684925211117,0.7747747747747747,0.22522522522522526,1.2891331923890064,3.8791578947368417
0.963963963963964,0.976303317535545,1.0,246.0,0.8631578947368421,824.0,0.9548088064889919,39.0,0.1368421052631579,0.9959514170040485,0.9987878787878788,0.9052644675868181,0.2822472588432492,0.7774774774774775,0.22252252252252247,1.2846518487306435,3.8789686767526113
0.9630630630630631,0.9757252812314979,1.0,245.0,0.8596491228070176,824.0,0.9537037037037037,40.0,0.14035087719298245,0.9959349593495935,0.9987878787878788,0.9028870175775363,0.22957570302442096,0.7783783783783784,0.22162162162162158,1.2831649831649832,3.87890457851947
0.9576576576576576,0.9722713864306785,1.0,239.0,0.8385964912280702,824.0,0.9471264367816092,46.0,0.16140350877192983,0.9958333333333333,0.9987878787878788,0.8886055216169237,0.1582964311558141,0.7837837837837838,0.21621621621621623,1.2743155694879833,3.8785087719298246
0.954954954954955,0.9705882352941176,0.0,235.0,0.8245614035087719,825.0,0.9428571428571428,50.0,0.17543859649122806,1.0,1.0,0.8817276274579109,0.13247130627153336,0.7882882882882883,0.21171171171171166,1.2685714285714285,3.894736842105264
0.9504504504504504,0.967741935483871,0.0,230.0,0.8070175438596491,825.0,0.9375,55.0,0.19298245614035087,1.0,1.0,0.8698154674230743,0.10110436888750644,0.7927927927927928,0.2072072072072072,1.2613636363636362,3.8947368421052633
0.945045045045045,0.9643483343074225,0.0,224.0,0.7859649122807018,825.0,0.9311512415349887,61.0,0.21403508771929824,1.0,1.0,0.8554836081849342,0.07908191569953296,0.7981981981981981,0.20180180180180185,1.252821670428894,3.8947368421052624
0.9414414414414415,0.9620991253644315,0.0,220.0,0.7719298245614035,825.0,0.9269662921348315,65.0,0.22807017543859648,1.0,1.0,0.8459036158227338,0.04929899728313009,0.8018018018018018,0.19819819819819817,1.247191011235955,3.8947368421052633
0.9351351351351351,0.9581881533101045,0.0,213.0,0.7473684210526316,825.0,0.919732441471572,72.0,0.25263157894736843,1.0,1.0,0.8290832181231813,0.013012764626421841,0.8081081081081081,0.19189189189189193,1.2374581939799332,3.8947368421052624
0.9243243243243243,0.9515570934256056,0.0,201.0,0.7052631578947368,825.0,0.9075907590759076,84.0,0.29473684210526313,1.0,1.0,0.8000564510220237,0.007922628413609672,0.8189189189189189,0.18108108108108112,1.2211221122112212,3.8947368421052624
0.9144144144144144,0.9455587392550143,0.0,190.0,0.6666666666666666,825.0,0.8967391304347826,95.0,0.3333333333333333,1.0,1.0,0.7731921410338581,0.006483234654542312,0.8288288288288288,0.1711711711711712,1.2065217391304348,3.8947368421052624
0.9045045045045045,0.9396355353075171,0.0,179.0,0.6280701754385964,825.0,0.8861439312567132,106.0,0.3719298245614035,1.0,1.0,0.7460298749837377,0.005856056177184465,0.8387387387387387,0.16126126126126128,1.1922663802363052,3.8947368421052624
0.8945945945945946,0.933786078098472,0.0,168.0,0.5894736842105263,825.0,0.8757961783439491,117.0,0.4105263157894737,1.0,1.0,0.7185115168637917,0.005584266342291505,0.8486486486486486,0.15135135135135136,1.178343949044586,3.8947368421052624
0.8846846846846846,0.9280089988751407,0.0,157.0,0.5508771929824562,825.0,0.8656873032528857,128.0,0.44912280701754387,1.0,1.0,0.6905703379211288,0.005134696809684417,0.8585585585585586,0.14144144144144144,1.1647429171038826,3.8947368421052637
0.8738738738738738,0.9217877094972067,0.0,145.0,0.5087719298245614,825.0,0.8549222797927462,140.0,0.49122807017543857,1.0,1.0,0.6595153206258132,0.004884567397821165,0.8693693693693694,0.13063063063063063,1.150259067357513,3.8947368421052633
0.8639639639639639,0.9161576901721266,0.0,134.0,0.47017543859649125,825.0,0.8452868852459017,151.0,0.5298245614035088,1.0,1.0,0.6304229786503294,0.004622406777864867,0.8792792792792793,0.12072072072072071,1.1372950819672132,3.8947368421052637
0.8540540540540541,0.9105960264900662,0.0,123.0,0.43157894736842106,825.0,0.8358662613981763,162.0,0.5684210526315789,1.0,1.0,0.6006182491691394,0.004360708675315177,0.8891891891891892,0.11081081081081079,1.1246200607902734,3.894736842105264
0.8441441441441442,0.9051014810751509,0.0,112.0,0.3929824561403509,825.0,0.8266533066132264,173.0,0.6070175438596491,1.0,1.0,0.5699651277134491,0.004074531492239183,0.8990990990990991,0.10090090090090087,1.1122244488977955,3.894736842105264
0.8342342342342343,0.8996728462377317,0.0,101.0,0.3543859649122807,825.0,0.817641228939544,184.0,0.6456140350877193,1.0,1.0,0.5382941350876892,0.003919496345347993,0.909009009009009,0.09099099099099095,1.1000991080277502,3.8947368421052646
0.8243243243243243,0.8943089430894309,0.0,90.0,0.3157894736842105,825.0,0.8088235294117647,195.0,0.6842105263157895,1.0,1.0,0.5053889162381252,0.003573505048859531,0.918918918918919,0.08108108108108103,1.088235294117647,3.8947368421052655
0.8135135135135135,0.8885298869143781,0.0,78.0,0.2736842105263158,825.0,0.7994186046511628,207.0,0.7263157894736842,1.0,1.0,0.4677480622022955,0.003348092397925717,0.9297297297297298,0.07027027027027022,1.0755813953488371,3.8947368421052664
