,leftEmployer,jobLength_old,avgSalary,ratingBusinessOutlook,ratingCareerOpportunities,ratingCeo,ratingCompensationAndBenefits,ratingCultureAndValues,ratingOverall,ratingRecommendToFriend,ratingSeniorManagement,ratingWorkLifeBalance,employeesTotalNum
394,1,5.657657657657658,65.31531531531532,87.27027027027027,71.09009009009009,58.14414414414414,95.0,56.846846846846844,76.84684684684684,66.04504504504504,71.97297297297297,71.36936936936937,25
395,1,94.1891891891892,54.810810810810814,95.56756756756756,73.42342342342343,81.10810810810811,75.8018018018018,95.74774774774775,93.76576576576576,90.01801801801801,97.72072072072072,94.93693693693693,6127
396,1,23.0990990990991,15.504504504504505,27.35135135135135,26.396396396396398,22.135135135135137,6.756756756756757,26.38738738738739,6.918918918918919,3.5045045045045047,24.756756756756758,35.42342342342342,5500
397,1,66.43243243243244,23.864864864864863,29.396396396396398,28.846846846846848,24.0,62.37837837837838,90.82882882882883,87.61261261261261,57.270270270270274,85.57657657657657,94.93693693693693,7500
398,1,82.3963963963964,90.7927927927928,72.27027027027027,91.29729729729729,71.0,71.04504504504504,54.9009009009009,56.990990990990994,67.63063063063063,77.31531531531532,36.765765765765764,65000
399,1,51.189189189189186,26.46846846846847,43.08108108108108,51.351351351351354,18.963963963963963,55.22522522522522,32.44144144144144,27.216216216216218,37.585585585585584,59.34234234234234,21.972972972972972,1000
400,1,23.0990990990991,13.153153153153154,40.873873873873876,38.18018018018018,30.882882882882882,12.252252252252251,54.9009009009009,27.216216216216218,36.234234234234236,30.855855855855857,17.53153153153153,6086
401,1,31.7027027027027,47.67567567567568,87.27027027027027,63.65765765765766,73.1891891891892,67.38738738738739,57.47747747747748,71.70270270270271,64.68468468468468,59.34234234234234,66.98198198198199,83000
402,0,70.08108108108108,13.135135135135135,29.396396396396398,61.873873873873876,29.98198198198198,31.783783783783782,31.045045045045047,25.783783783783782,11.657657657657658,30.855855855855857,17.054054054054053,2200000
403,1,66.43243243243244,4.54054054054054,85.29729729729729,20.396396396396398,32.86486486486486,4.0,42.792792792792795,20.34234234234234,63.288288288288285,16.01801801801802,7.324324324324325,3700
404,1,70.08108108108108,17.44144144144144,17.486486486486488,16.0990990990991,36.72072072072072,10.612612612612613,32.44144144144144,52.96396396396396,53.747747747747745,38.16216216216216,20.36936936936937,420000
405,0,64.21621621621621,89.52252252252252,82.63963963963964,54.432432432432435,59.9009009009009,35.432432432432435,38.0,58.567567567567565,52.14414414414414,67.97297297297297,89.25225225225225,132000
406,1,27.513513513513512,76.89189189189189,72.27027027027027,94.25225225225225,84.81981981981981,95.0,86.42342342342343,89.1891891891892,95.71171171171171,84.52252252252252,50.52252252252252,188000
407,1,96.81981981981981,12.45045045045045,72.27027027027027,65.38738738738739,21.36036036036036,95.0,57.47747747747748,82.14414414414415,99.15315315315316,64.26126126126127,97.15315315315316,2000
408,1,5.657657657657658,13.17117117117117,87.27027027027027,11.63063063063063,61.72072072072072,42.52252252252252,29.8018018018018,38.648648648648646,29.756756756756758,18.7027027027027,12.27927927927928,444000
409,0,42.666666666666664,55.24324324324324,15.9009009009009,0.918918918918919,8.072072072072071,3.6396396396396398,0.9369369369369369,0.4774774774774775,2.7567567567567566,1.2342342342342343,0.43243243243243246,85
410,0,84.62162162162163,62.55855855855856,22.37837837837838,48.54054054054054,19.954954954954953,28.43243243243243,51.01801801801802,49.990990990990994,47.513513513513516,32.26126126126126,28.666666666666668,341000
411,1,94.66666666666667,0.0990990990990991,40.873873873873876,9.882882882882884,61.72072072072072,16.46846846846847,32.01801801801802,30.65765765765766,23.90990990990991,54.369369369369366,22.38738738738739,400000
412,1,51.189189189189186,36.72072072072072,84.46846846846847,81.08108108108108,87.42342342342343,36.108108108108105,84.77477477477477,92.08108108108108,95.71171171171171,93.4054054054054,96.8108108108108,3000
413,1,31.7027027027027,55.63963963963964,3.972972972972973,23.027027027027028,21.36036036036036,59.927927927927925,20.99099099099099,20.855855855855857,15.81981981981982,20.234234234234233,19.765765765765767,8627
414,1,0.02702702702702703,72.09009009009009,69.48648648648648,88.53153153153153,67.47747747747748,84.52252252252252,65.74774774774775,83.63963963963964,69.31531531531532,80.08108108108108,69.74774774774775,10000
415,1,39.450450450450454,70.4054054054054,15.9009009009009,68.77477477477477,14.873873873873874,41.234234234234236,43.369369369369366,34.34234234234234,59.270270270270274,76.71171171171171,61.5045045045045,24000
416,1,12.09009009009009,24.09009009009009,51.16216216216216,71.09009009009009,48.189189189189186,76.990990990991,41.648648648648646,42.072072072072075,69.31531531531532,48.9009009009009,49.072072072072075,224000
417,1,79.34234234234235,88.12612612612612,85.29729729729729,77.65765765765765,56.24324324324324,73.5945945945946,59.42342342342342,72.62162162162163,69.31531531531532,66.36936936936937,45.387387387387385,80000
418,0,45.65765765765766,17.0,89.91891891891892,28.846846846846848,48.189189189189186,26.36036036036036,14.936936936936936,31.36936936936937,63.288288288288285,44.234234234234236,38.693693693693696,72500
419,0,18.216216216216218,30.17117117117117,40.873873873873876,75.57657657657657,69.22522522522523,78.50450450450451,74.48648648648648,87.61261261261261,90.01801801801801,81.34234234234235,77.34234234234235,9607
420,0,97.18018018018019,18.864864864864863,54.828828828828826,63.65765765765766,73.1891891891892,73.5945945945946,82.27027027027027,84.1891891891892,80.95495495495496,88.01801801801801,85.57657657657657,12000
421,1,18.216216216216218,0.13513513513513514,67.86486486486487,81.08108108108108,67.47747747747748,57.14414414414414,81.78378378378379,90.83783783783784,96.62162162162163,89.44144144144144,88.66666666666667,12000
422,1,12.09009009009009,15.873873873873874,72.27027027027027,67.0,84.81981981981981,61.729729729729726,68.96396396396396,55.04504504504504,75.8108108108108,55.85585585585586,20.36936936936937,341000
423,1,39.450450450450454,87.8108108108108,20.74774774774775,40.846846846846844,49.810810810810814,64.14414414414415,47.2972972972973,38.648648648648646,34.729729729729726,49.78378378378378,56.65765765765766,224000
424,0,59.13513513513514,16.07207207207207,86.25225225225225,91.29729729729729,95.24324324324324,50.27927927927928,93.44144144144144,96.75675675675676,94.02702702702703,91.09009009009009,94.69369369369369,4735
425,1,18.216216216216218,61.486486486486484,72.27027027027027,65.38738738738739,23.135135135135137,53.711711711711715,48.531531531531535,66.77477477477477,59.270270270270274,56.612612612612615,52.927927927927925,281450
426,0,23.0990990990991,58.891891891891895,19.126126126126128,20.396396396396398,12.18018018018018,81.66666666666667,5.36036036036036,17.07207207207207,17.765765765765767,4.945945945945946,3.4414414414414414,281450
427,1,98.16216216216216,14.36036036036036,45.3963963963964,19.56756756756757,10.441441441441441,29.945945945945947,25.774774774774773,27.216216216216218,7.801801801801802,14.792792792792794,10.657657657657658,10000
428,1,79.34234234234235,88.75675675675676,76.75675675675676,59.711711711711715,56.24324324324324,87.66666666666667,61.67567567567568,56.36036036036036,75.8108108108108,51.729729729729726,62.711711711711715,13000
429,1,66.43243243243244,22.81081081081081,58.630630630630634,34.27927927927928,30.882882882882882,19.99099099099099,72.30630630630631,32.468468468468465,14.846846846846846,46.306306306306304,55.95495495495496,3700
430,0,61.693693693693696,44.054054054054056,80.06306306306307,99.13513513513513,95.24324324324324,55.22522522522522,85.35135135135135,93.36936936936937,99.15315315315316,88.01801801801801,78.26126126126127,18715
431,0,35.68468468468468,62.486486486486484,53.072072072072075,83.77477477477477,59.9009009009009,68.27027027027027,80.42342342342343,90.1981981981982,88.72072072072072,80.52252252252252,86.0,10400
432,1,45.65765765765766,12.414414414414415,75.26126126126127,56.054054054054056,8.567567567567568,24.873873873873872,19.7027027027027,21.765765765765767,42.5045045045045,24.063063063063062,8.513513513513514,243000
433,1,90.98198198198199,10.18018018018018,45.3963963963964,78.49549549549549,16.324324324324323,11.855855855855856,37.234234234234236,39.927927927927925,36.234234234234236,44.873873873873876,27.945945945945947,420000
434,0,45.65765765765766,84.61261261261261,17.486486486486488,39.531531531531535,36.72072072072072,65.23423423423424,54.306306306306304,56.36036036036036,46.108108108108105,51.729729729729726,67.8108108108108,16600
435,1,79.34234234234235,85.27927927927928,89.26126126126127,87.37837837837837,77.66666666666667,95.90990990990991,92.43243243243244,89.1891891891892,75.8108108108108,91.09009009009009,94.93693693693693,3008
436,1,64.21621621621621,59.47747747747748,4.666666666666667,14.927927927927929,56.24324324324324,61.729729729729726,32.01801801801802,42.765765765765764,44.52252252252252,32.26126126126126,69.74774774774775,70000
437,0,27.513513513513512,29.585585585585587,73.63063063063063,89.48648648648648,77.66666666666667,55.22522522522522,82.27027027027027,94.53153153153153,94.02702702702703,86.90990990990991,76.44144144144144,5932
438,0,39.450450450450454,41.171171171171174,64.54054054054055,66.18018018018019,56.24324324324324,48.4054054054054,58.73873873873874,78.11711711711712,79.33333333333333,73.36936936936937,77.34234234234235,14000
439,1,18.216216216216218,30.765765765765767,88.31531531531532,97.31531531531532,86.11711711711712,64.14414414414415,95.43243243243244,97.87387387387388,95.71171171171171,93.4054054054054,58.549549549549546,12000
440,0,92.96396396396396,21.74774774774775,51.16216216216216,86.73873873873873,65.49549549549549,44.108108108108105,84.77477477477477,87.10810810810811,73.82882882882883,86.90990990990991,92.52252252252252,1662
441,0,51.189189189189186,11.882882882882884,38.88288288288288,54.432432432432435,87.42342342342343,33.22522522522522,67.74774774774775,85.54054054054055,80.95495495495496,79.0,85.57657657657657,1662
442,1,12.09009009009009,52.828828828828826,25.495495495495497,34.891891891891895,28.98198198198198,74.42342342342343,36.288288288288285,33.13513513513514,17.765765765765767,32.8018018018018,71.83783783783784,1700
443,0,70.08108108108108,80.85585585585585,94.26126126126127,12.333333333333334,24.73873873873874,22.135135135135137,96.86486486486487,35.108108108108105,47.513513513513516,60.85585585585586,32.98198198198198,47200
444,0,18.216216216216218,7.657657657657658,94.26126126126127,12.333333333333334,24.73873873873874,22.135135135135137,96.86486486486487,35.108108108108105,47.513513513513516,60.85585585585586,32.98198198198198,47200
445,1,51.189189189189186,46.666666666666664,95.18018018018019,91.68468468468468,73.1891891891892,65.23423423423424,90.22522522522523,85.54054054054055,79.33333333333333,86.03603603603604,62.207207207207205,1500
446,1,1.3513513513513513,2.225225225225225,36.86486486486486,29.8018018018018,40.333333333333336,24.873873873873872,24.82882882882883,33.13513513513514,36.234234234234236,45.4954954954955,36.765765765765764,400000
447,1,1.3513513513513513,56.08108108108108,27.35135135135135,11.936936936936936,51.6036036036036,25.89189189189189,12.558558558558559,11.297297297297296,11.657657657657658,38.16216216216216,36.765765765765764,62040
448,1,56.567567567567565,20.52252252252252,8.207207207207206,36.711711711711715,23.135135135135137,18.585585585585587,7.756756756756757,19.18018018018018,13.567567567567568,13.18918918918919,4.288288288288288,11471
449,1,1.3513513513513513,46.468468468468465,94.26126126126127,88.93693693693693,58.14414414414414,29.945945945945947,92.94594594594595,84.74774774774775,72.35135135135135,79.0,66.13513513513513,7300
450,1,85.65765765765765,75.83783783783784,27.35135135135135,63.65765765765766,32.86486486486486,52.711711711711715,62.83783783783784,51.792792792792795,57.270270270270274,71.37837837837837,73.77477477477477,56218
451,1,1.3513513513513513,73.07207207207207,0.08108108108108109,1.7567567567567568,34.11711711711712,19.117117117117118,38.86486486486486,19.18018018018018,13.567567567567568,17.38738738738739,54.054054054054056,19000
452,0,1.3513513513513513,73.07207207207207,17.486486486486488,29.8018018018018,27.09009009009009,34.73873873873874,8.00900900900901,14.072072072072071,28.28828828828829,28.18018018018018,20.36936936936937,14085
453,1,73.17117117117117,2.225225225225225,53.072072072072075,44.63963963963964,21.36036036036036,16.045045045045047,16.34234234234234,12.954954954954955,12.513513513513514,19.81081081081081,6.594594594594595,2200000
454,1,12.09009009009009,8.315315315315315,29.396396396396398,61.873873873873876,29.98198198198198,31.783783783783782,31.045045045045047,25.783783783783782,11.657657657657658,30.855855855855857,17.054054054054053,2200000
455,1,18.216216216216218,6.342342342342342,64.54054054054055,37.5045045045045,36.72072072072072,17.82882882882883,45.5945945945946,33.13513513513514,31.027027027027028,39.78378378378378,24.28828828828829,140000
456,1,64.21621621621621,24.46846846846847,47.73873873873874,56.75675675675676,46.47747747747748,16.46846846846847,78.7927927927928,44.090090090090094,84.65765765765765,62.972972972972975,13.306306306306306,3700
457,1,79.34234234234235,92.93693693693693,36.86486486486486,66.18018018018019,43.252252252252255,39.873873873873876,9.288288288288289,40.666666666666664,55.44144144144144,41.153153153153156,17.054054054054053,400
458,1,42.666666666666664,39.567567567567565,3.972972972972973,4.396396396396397,0.5315315315315315,5.207207207207207,6.198198198198198,3.4414414414414414,6.108108108108108,7.657657657657658,6.18018018018018,178000
459,1,42.666666666666664,24.46846846846847,29.396396396396398,4.396396396396397,4.7207207207207205,1.5765765765765767,2.7117117117117115,1.3963963963963963,0.5405405405405406,6.45045045045045,1.3333333333333333,105500
460,1,64.21621621621621,22.81081081081081,12.324324324324325,43.8018018018018,63.4954954954955,36.108108108108105,28.46846846846847,35.108108108108105,32.77477477477478,20.666666666666668,22.38738738738739,140000
461,0,59.13513513513514,64.23423423423424,20.74774774774775,88.53153153153153,53.2972972972973,98.04504504504504,62.83783783783784,80.36036036036036,82.82882882882883,75.33333333333333,62.711711711711715,205000
462,0,97.18018018018019,17.47747747747748,67.86486486486487,90.15315315315316,71.0,57.14414414414414,84.77477477477477,93.36936936936937,87.41441441441441,91.76576576576576,90.70270270270271,2560
463,0,45.65765765765766,81.70270270270271,43.08108108108108,93.17117117117117,79.47747747747748,68.27027027027027,93.44144144144144,94.90990990990991,91.43243243243244,95.34234234234235,88.009009009009,2560
464,1,73.17117117117117,18.2972972972973,27.35135135135135,11.207207207207206,16.81081081081081,5.756756756756757,72.30630630630631,17.07207207207207,29.756756756756758,25.36036036036036,18.576576576576578,12500
465,0,85.65765765765765,29.83783783783784,51.16216216216216,49.567567567567565,77.66666666666667,46.4054054054054,71.53153153153153,79.8108108108108,82.82882882882883,76.05405405405405,88.66666666666667,8500
466,1,74.72972972972973,18.2972972972973,51.16216216216216,18.34234234234234,36.72072072072072,13.63063063063063,23.53153153153153,19.846846846846848,23.90990990990991,24.756756756756758,16.504504504504503,166900
467,1,51.189189189189186,51.711711711711715,97.06306306306307,77.65765765765765,95.24324324324324,41.86486486486486,80.91891891891892,70.58558558558559,86.03603603603604,77.85585585585585,21.44144144144144,3700
468,1,64.21621621621621,57.13513513513514,90.6036036036036,88.93693693693693,79.47747747747748,64.14414414414415,85.35135135135135,80.83783783783784,63.288288288288285,90.44144144144144,91.46846846846847,39
469,0,45.65765765765766,46.531531531531535,47.73873873873874,31.90990990990991,18.963963963963963,61.729729729729726,52.83783783783784,41.432432432432435,32.77477477477478,44.234234234234236,17.054054054054053,150
470,0,27.513513513513512,49.2972972972973,47.73873873873874,31.90990990990991,18.963963963963963,61.729729729729726,52.83783783783784,41.432432432432435,32.77477477477478,44.234234234234236,17.054054054054053,150
471,0,70.08108108108108,82.95495495495496,88.31531531531532,60.54054054054054,69.22522522522523,67.38738738738739,83.41441441441441,53.612612612612615,57.270270270270274,60.85585585585586,38.072072072072075,371000
472,0,56.567567567567565,81.36936936936937,81.38738738738739,67.0,71.0,65.95495495495496,68.96396396396396,55.77477477477478,61.450450450450454,56.612612612612615,36.18018018018018,371000
473,1,31.7027027027027,94.84684684684684,95.56756756756756,54.432432432432435,95.24324324324324,83.81981981981981,27.243243243243242,66.04504504504504,92.86486486486487,42.08108108108108,89.25225225225225,25000
474,1,12.09009009009009,94.84684684684684,1.945945945945946,17.756756756756758,95.24324324324324,68.27027027027027,3.81981981981982,20.34234234234234,8.567567567567568,25.846846846846848,28.666666666666668,133413
475,1,45.65765765765766,83.65765765765765,93.0,96.06306306306307,49.810810810810814,88.45045045045045,84.22522522522523,89.51351351351352,70.90090090090091,96.93693693693693,87.42342342342343,500
476,1,39.450450450450454,43.45945945945946,82.63963963963964,61.11711711711712,79.47747747747748,82.17117117117117,97.07207207207207,73.52252252252252,72.35135135135135,66.90990990990991,67.8108108108108,530
477,1,56.567567567567565,32.945945945945944,62.5945945945946,75.57657657657657,27.98198198198198,22.135135135135137,14.603603603603604,30.65765765765766,50.648648648648646,20.666666666666668,65.3963963963964,44500
478,1,91.68468468468468,68.24324324324324,0.9459459459459459,76.85585585585585,86.11711711711712,97.51351351351352,52.2972972972973,97.16216216216216,86.03603603603604,96.53153153153153,75.14414414414415,6350
479,0,18.216216216216218,45.06306306306306,1.945945945945946,34.891891891891895,84.81981981981981,86.38738738738739,51.549549549549546,56.990990990990994,97.25225225225225,63.6036036036036,74.26126126126127,22500
480,1,87.57657657657657,23.38738738738739,22.37837837837838,16.765765765765767,14.873873873873874,74.42342342342343,6.198198198198198,18.37837837837838,18.783783783783782,10.36936936936937,12.27927927927928,281450
481,1,74.72972972972973,35.24324324324324,29.396396396396398,69.27927927927928,46.47747747747748,55.22522522522522,61.67567567567568,79.23423423423424,75.8108108108108,68.61261261261261,88.009009009009,1001
482,0,88.56756756756756,8.495495495495495,87.27027027027027,21.17117117117117,61.72072072072072,51.693693693693696,33.31531531531532,61.31531531531532,34.729729729729726,32.26126126126126,49.45945945945946,8451
483,0,61.693693693693696,10.9009009009009,62.5945945945946,89.48648648648648,77.66666666666667,51.693693693693696,76.17117117117117,89.51351351351352,87.41441441441441,86.90990990990991,76.44144144144144,5932
484,1,39.450450450450454,41.86486486486486,20.74774774774775,51.351351351351354,18.045045045045047,41.86486486486486,25.234234234234233,30.00900900900901,18.783783783783782,39.01801801801802,37.351351351351354,2200000
485,0,27.513513513513512,82.67567567567568,29.396396396396398,69.27927927927928,46.47747747747748,55.22522522522522,61.67567567567568,79.23423423423424,75.8108108108108,68.61261261261261,88.009009009009,1001
486,1,66.43243243243244,54.270270270270274,19.126126126126128,96.90090090090091,19.954954954954953,11.108108108108109,66.37837837837837,81.26126126126127,92.86486486486487,90.18018018018019,47.171171171171174,10000
487,1,51.189189189189186,23.09009009009009,66.2072072072072,44.63963963963964,16.81081081081081,25.44144144144144,20.0990990990991,6.657657657657658,6.108108108108108,16.82882882882883,18.576576576576578,77800
488,0,12.09009009009009,9.54954954954955,81.38738738738739,85.15315315315316,95.24324324324324,79.04504504504504,92.01801801801801,96.94594594594595,95.71171171171171,95.64864864864865,95.38738738738739,6635
489,1,61.693693693693696,66.90090090090091,31.36036036036036,35.945945945945944,46.47747747747748,56.207207207207205,35.67567567567568,48.08108108108108,40.57657657657658,36.531531531531535,31.73873873873874,140000
490,1,27.513513513513512,12.612612612612613,43.08108108108108,27.504504504504503,9.882882882882884,41.234234234234236,29.063063063063062,37.234234234234236,21.36936936936937,28.18018018018018,15.54954954954955,360000
491,1,5.657657657657658,77.4054054054054,64.54054054054055,95.02702702702703,81.10810810810811,75.16216216216216,41.108108108108105,68.77477477477477,75.8108108108108,82.32432432432432,33.765765765765764,65000
492,1,35.68468468468468,36.630630630630634,29.396396396396398,59.711711711711715,69.22522522522523,57.78378378378378,75.06306306306307,79.8108108108108,95.71171171171171,79.0,83.49549549549549,10000
493,1,35.68468468468468,0.5945945945945946,49.486486486486484,23.027027027027028,51.6036036036036,8.711711711711711,21.513513513513512,35.747747747747745,32.77477477477478,42.08108108108108,31.73873873873874,420000
494,1,1.3513513513513513,6.486486486486487,82.63963963963964,74.84684684684684,39.14414414414414,75.16216216216216,45.5945945945946,74.12612612612612,34.729729729729726,49.78378378378378,36.18018018018018,444000
495,0,51.189189189189186,12.954954954954955,38.88288288288288,71.8108108108108,95.24324324324324,60.88288288288288,83.06306306306307,89.87387387387388,94.8018018018018,90.18018018018019,83.49549549549549,10500
496,1,45.65765765765766,20.52252252252252,49.486486486486484,14.927927927927929,95.24324324324324,30.603603603603602,77.37837837837837,73.04504504504504,86.03603603603604,71.37837837837837,58.549549549549546,1000
497,0,96.48648648648648,11.855855855855856,76.75675675675676,70.3963963963964,61.72072072072072,69.76576576576576,67.09009009009009,85.21621621621621,87.41441441441441,77.31531531531532,86.55855855855856,4000
498,1,64.21621621621621,32.090090090090094,69.48648648648648,85.15315315315316,48.189189189189186,76.35135135135135,67.09009009009009,64.05405405405405,59.270270270270274,37.387387387387385,55.22522522522522,2000
499,0,35.68468468468468,26.1981981981982,36.86486486486486,80.36036036036036,49.810810810810814,73.5945945945946,68.35135135135135,86.52252252252252,90.01801801801801,79.0,91.46846846846847,10000
500,1,51.189189189189186,32.62162162162162,67.86486486486487,74.11711711711712,39.14414414414414,43.55855855855856,51.549549549549546,68.10810810810811,55.44144144144144,71.97297297297297,74.26126126126127,1000
501,1,35.68468468468468,4.900900900900901,86.25225225225225,91.29729729729729,83.14414414414415,93.7927927927928,86.96396396396396,90.83783783783784,73.82882882882883,72.96396396396396,75.71171171171171,238000
502,0,61.693693693693696,15.81981981981982,83.65765765765765,89.48648648648648,95.24324324324324,52.711711711711715,88.36036036036036,96.75675675675676,95.71171171171171,95.15315315315316,96.51351351351352,3030
503,1,27.513513513513512,21.315315315315317,88.31531531531532,53.252252252252255,46.47747747747748,69.76576576576576,73.03603603603604,48.08108108108108,46.108108108108105,69.96396396396396,36.18018018018018,241359
504,1,87.57657657657657,95.8108108108108,22.37837837837838,58.4954954954955,38.01801801801802,48.4054054054054,58.73873873873874,55.77477477477478,47.513513513513516,44.234234234234236,32.98198198198198,10001
505,1,51.189189189189186,14.09009009009009,8.207207207207206,25.64864864864865,61.72072072072072,56.207207207207205,32.01801801801802,20.34234234234234,34.729729729729726,9.36936936936937,13.306306306306306,36000
506,0,85.65765765765765,30.765765765765767,51.16216216216216,86.22522522522523,81.10810810810811,83.81981981981981,91.45945945945945,97.87387387387388,99.67567567567568,93.71171171171171,93.0,3800
507,1,95.09909909909909,45.0990990990991,89.91891891891892,93.72972972972973,87.42342342342343,91.50450450450451,98.8108108108108,78.73873873873873,75.8108108108108,34.16216216216216,48.414414414414416,90900
508,1,76.1891891891892,28.792792792792792,23.873873873873872,31.08108108108108,4.405405405405405,21.09009009009009,6.8558558558558556,7.297297297297297,6.702702702702703,12.36036036036036,12.63063063063063,2200000
509,1,51.189189189189186,4.576576576576577,98.54054054054055,96.1981981981982,95.24324324324324,77.8018018018018,98.74774774774775,99.29729729729729,99.67567567567568,99.45045045045045,52.927927927927925,62600
510,1,12.09009009009009,18.91891891891892,56.7027027027027,35.333333333333336,18.045045045045047,26.36036036036036,15.765765765765765,68.10810810810811,53.747747747747745,73.36936936936937,69.74774774774775,166900
511,0,35.68468468468468,58.01801801801802,11.27027027027027,13.018018018018019,22.135135135135137,12.252252252252251,4.576576576576577,8.468468468468469,3.963963963963964,9.693693693693694,20.36936936936937,3410
512,1,12.09009009009009,20.52252252252252,19.126126126126128,18.34234234234234,8.072072072072071,13.00900900900901,10.36036036036036,15.864864864864865,11.657657657657658,12.783783783783784,7.027027027027027,2200000
513,1,12.09009009009009,37.0990990990991,13.594594594594595,17.315315315315317,2.3603603603603602,41.86486486486486,26.38738738738739,5.288288288288288,4.873873873873874,2.009009009009009,4.45045045045045,20000
514,1,12.09009009009009,40.945945945945944,73.63063063063063,87.37837837837837,95.24324324324324,19.56756756756757,73.03603603603604,76.84684684684684,39.027027027027025,91.76576576576576,64.35135135135135,1300
515,0,96.1981981981982,12.063063063063064,29.396396396396398,19.56756756756757,4.18018018018018,39.270270270270274,6.5225225225225225,30.00900900900901,12.513513513513514,10.91891891891892,14.252252252252251,243000
516,1,51.189189189189186,42.63963963963964,94.74774774774775,83.1891891891892,2.6666666666666665,65.23423423423424,77.37837837837837,66.77477477477477,82.82882882882883,82.32432432432432,97.28828828828829,200000
517,0,23.0990990990991,77.02702702702703,97.2072072072072,97.65765765765765,86.11711711711712,91.12612612612612,99.03603603603604,95.47747747747748,90.01801801801801,86.4054054054054,84.09909909909909,2900
518,0,66.43243243243244,24.18018018018018,76.75675675675676,58.4954954954955,51.6036036036036,34.73873873873874,71.53153153153153,81.26126126126127,88.72072072072072,67.42342342342343,81.50450450450451,2400
519,0,74.72972972972973,3.3333333333333335,7.153153153153153,5.756756756756757,44.85585585585586,39.873873873873876,25.234234234234233,23.513513513513512,12.513513513513514,7.378378378378378,48.414414414414416,36000
520,1,87.57657657657657,28.44144144144144,45.3963963963964,41.62162162162162,28.98198198198198,24.873873873873872,46.153153153153156,50.927927927927925,17.765765765765767,30.855855855855857,33.765765765765764,3700
521,1,66.43243243243244,63.387387387387385,75.26126126126127,63.65765765765766,27.09009009009009,82.72972972972973,21.513513513513512,48.08108108108108,53.747747747747745,55.08108108108108,53.52252252252252,281450
522,1,23.0990990990991,78.21621621621621,3.972972972972973,24.027027027027028,6.936936936936937,71.54054054054055,65.21621621621621,22.117117117117118,10.81081081081081,16.36036036036036,55.95495495495496,100
523,0,74.72972972972973,80.97297297297297,43.08108108108108,25.64864864864865,29.98198198198198,87.15315315315316,32.01801801801802,31.36936936936937,52.14414414414414,22.495495495495497,52.927927927927925,7200
524,1,42.666666666666664,85.05405405405405,34.85585585585586,2.8018018018018016,0.5315315315315315,6.027027027027027,2.2522522522522523,3.5945945945945947,9.342342342342342,5.243243243243243,25.1981981981982,178000
525,1,66.43243243243244,0.7567567567567568,60.62162162162162,36.711711711711715,3.1621621621621623,32.31531531531532,26.38738738738739,36.34234234234234,32.77477477477478,33.468468468468465,19.765765765765767,1
526,0,71.65765765765765,17.10810810810811,40.873873873873876,25.64864864864865,95.24324324324324,18.585585585585587,73.77477477477477,83.03603603603604,70.90090090090091,42.891891891891895,74.65765765765765,1300
527,0,51.189189189189186,54.414414414414416,81.38738738738739,86.73873873873873,77.66666666666667,69.76576576576576,77.37837837837837,89.87387387387388,87.41441441441441,81.76576576576576,79.78378378378379,5954
528,0,92.96396396396396,64.30630630630631,40.873873873873876,28.846846846846848,41.68468468468468,51.693693693693696,22.01801801801802,41.432432432432435,36.234234234234236,35.648648648648646,66.13513513513513,281450
529,1,31.7027027027027,84.55855855855856,64.54054054054055,42.4054054054054,32.86486486486486,65.95495495495496,43.369369369369366,34.34234234234234,34.729729729729726,62.972972972972975,52.927927927927925,750
530,0,5.657657657657658,36.990990990990994,60.62162162162162,4.081081081081081,95.24324324324324,30.603603603603602,31.045045045045047,0.8018018018018018,6.702702702702703,2.108108108108108,0.43243243243243246,6800
531,0,73.17117117117117,10.504504504504505,67.86486486486487,55.369369369369366,65.49549549549549,36.108108108108105,77.37837837837837,81.66666666666667,77.70270270270271,83.33333333333333,94.05405405405405,17800
532,0,12.09009009009009,26.594594594594593,67.86486486486487,50.432432432432435,48.189189189189186,38.585585585585584,39.45945945945946,84.74774774774775,69.31531531531532,75.33333333333333,61.5045045045045,14000
533,0,88.56756756756756,88.86486486486487,77.90990990990991,71.8108108108108,79.47747747747748,90.84684684684684,76.17117117117117,75.27027027027027,73.82882882882883,79.65765765765765,86.55855855855856,46000
534,1,92.96396396396396,86.009009009009,43.08108108108108,54.432432432432435,49.810810810810814,66.53153153153153,38.86486486486486,44.648648648648646,37.585585585585584,41.153153153153156,50.52252252252252,224000
535,1,35.68468468468468,3.9279279279279278,2.315315315315315,1.027027027027027,14.072072072072071,3.5045045045045047,3.5585585585585586,1.864864864864865,10.81081081081081,2.7837837837837838,47.68468468468468,3300
536,1,68.34234234234235,76.10810810810811,27.35135135135135,63.65765765765766,32.86486486486486,52.711711711711715,62.83783783783784,51.792792792792795,57.270270270270274,71.37837837837837,73.77477477477477,56218
537,1,5.657657657657658,18.2972972972973,3.972972972972973,13.018018018018019,14.873873873873874,28.936936936936938,19.7027027027027,37.234234234234236,22.61261261261261,41.153153153153156,55.95495495495496,41000
538,0,12.09009009009009,21.333333333333332,60.62162162162162,74.84684684684684,73.1891891891892,69.76576576576576,82.27027027027027,89.1891891891892,94.8018018018018,84.52252252252252,89.72072072072072,10000
539,0,12.09009009009009,40.73873873873874,14.72072072072072,47.666666666666664,40.333333333333336,19.56756756756757,35.03603603603604,45.95495495495496,57.270270270270274,45.4954954954955,66.98198198198199,4239
