,leftEmployer,jobLength_old,avgSalary,ratingBusinessOutlook,ratingCareerOpportunities,ratingCeo,ratingCompensationAndBenefits,ratingCultureAndValues,ratingOverall,ratingRecommendToFriend,ratingSeniorManagement,ratingWorkLifeBalance,employeesTotalNum,gdSectorName,metro,jobTitle,ratepca_f,ratingBusinessOutlook_f,ratingCareerOpportunities_f,ratingCeo_f,ratingCompensationAndBenefits_f,ratingCultureAndValues_f,ratingOverall_f,ratingRecommendToFriend_f,ratingSeniorManagement_f,ratingWorkLifeBalance_f,avgSalary_f,job_f
1430,1,1.3513513513513513,65.69369369369369,0.08108108108108109,9.558558558558559,3.954954954954955,34.18018018018018,2.7117117117117115,3.891891891891892,6.108108108108108,2.5225225225225225,7.882882882882883,129200,14,60,539,22.14830714738739,inf,0.45714285714285696,2.9444444444444446,0.08053691275167793,0.6534653465346534,0.43612334801762104,1.185185185185185,0.5901639344262295,0.12601626016260165,-0.4680773573790413,6.0
1431,1,27.513513513513512,66.75675675675676,31.36036036036036,39.531531531531535,24.73873873873874,89.18018018018019,43.369369369369366,60.52252252252252,46.108108108108105,55.08108108108108,86.55855855855856,1638,15,94,361,156.85332092972973,-0.15624999999999997,-0.07070707070707084,0.10909090909090897,-0.26822916666666663,0.0590062111801242,-0.11111111111111108,-0.2,-0.11824324324324327,-0.16966580976863757,0.0,1.8333333333333333
1432,1,39.450450450450454,96.12612612612612,75.26126126126127,44.63963963963964,36.72072072072072,74.42342342342343,81.78378378378379,75.27027027027027,57.270270270270274,72.51351351351352,98.30630630630631,175,23,82,1002,203.5425723747748,0.6249999999999999,0.45723684210526305,0.49253731343283574,0.05084745762711869,0.17525773195876304,0.2622950819672131,0.3582089552238806,0.3931888544891641,0.140877598152425,-0.05015408571963353,2.2222222222222223
1433,1,45.65765765765766,89.56756756756756,93.0,97.8108108108108,30.882882882882882,72.75675675675676,92.94594594594595,96.49549549549549,77.70270270270271,97.87387387387388,99.18018018018019,270,20,82,761,253.71399704261262,0.20000000000000004,0.05596107055961059,0.48387096774193555,0.15909090909090912,0.01674641148325366,0.062052505966587054,0.1265822784810126,0.03712871287128722,-0.16404494382022472,0.2310666321244585,1.5454545454545454
1434,0,90.98198198198199,81.02702702702703,86.25225225225225,37.5045045045045,84.81981981981981,71.04504504504504,42.792792792792795,35.108108108108105,47.513513513513516,27.52252252252252,31.216216216216218,5000,20,82,950,147.80049309873874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18570601168786124,1.2941176470588236
1435,1,31.7027027027027,12.675675675675675,17.486486486486488,15.477477477477477,14.873873873873874,2.4864864864864864,20.99099099099099,28.324324324324323,19.936936936936938,16.82882882882883,11.36936936936937,420000,19,6,1156,50.60339287648648,0.8333333333333334,0.049999999999999954,1.2142857142857144,0.5612244897959184,0.2241992882562277,0.1891891891891892,0.9302325581395349,0.39748953974895385,0.3436293436293437,0.0,2.142857142857143
1436,1,35.68468468468468,12.675675675675675,54.828828828828826,23.027027027027028,81.10810810810811,39.270270270270274,56.108108108108105,67.43243243243244,84.65765765765765,79.0,62.711711711711715,22350,19,6,1156,183.47879795522522,-0.31818181818181823,0.09157509157509157,-0.4731182795698925,-0.07516339869281045,-0.23837209302325577,-0.2244318181818182,-0.4819277108433735,-0.29640718562874246,-0.2988505747126437,-0.12250384024577574,2.0
1437,0,5.657657657657658,51.16216216216216,9.234234234234235,45.3963963963964,31.792792792792792,26.89189189189189,47.891891891891895,60.52252252252252,49.090090090090094,44.234234234234236,87.04504504504504,3395,8,95,1203,136.24983623063062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.568613485280152,9.0
1438,1,95.09909909909909,99.35135135135135,73.63063063063063,53.252252252252255,17.38738738738739,39.270270270270274,62.83783783783784,50.927927927927925,34.729729729729726,41.153153153153156,97.91891891891892,123,20,82,730,154.27481895378378,-0.10909090909090918,0.1050955414012739,0.30434782608695643,0.09803921568627445,-0.019718309859154886,0.09756097560975618,0.0943396226415093,0.1762589928057555,-0.07226107226107227,-0.17008852063681137,1.3076923076923077
1439,1,88.56756756756756,14.621621621621621,49.486486486486484,36.711711711711715,51.6036036036036,12.612612612612613,61.13513513513514,24.855855855855857,37.585585585585584,46.306306306306304,45.387387387387385,166900,20,29,903,121.23559800981982,-0.3658536585365853,0.06484641638225254,-0.33766233766233766,-0.027999999999999935,-0.13920454545454553,0.0,-0.03636363636363639,-0.0491228070175439,-0.13707165109034267,-0.06700806688418265,1.1935483870967742
1440,1,51.189189189189186,98.1891891891892,81.38738738738739,76.85585585585585,51.6036036036036,79.04504504504504,40.55855855855856,85.54054054054055,52.14414414414414,91.76576576576576,75.14414414414415,500,12,84,999,209.43522142162163,-0.06557377049180334,-0.08720930232558134,0.038961038961038995,-0.12742382271468145,0.10094637223974773,-0.06217616580310875,0.15624999999999997,-0.23966942148760334,-0.0894308943089431,-1.1044749003349111e-05,1.3333333333333333
1441,0,23.0990990990991,70.18018018018019,94.74774774774775,80.36036036036036,75.51351351351352,85.75675675675676,58.054054054054056,78.11711711711712,82.82882882882883,77.85585585585585,72.38738738738739,33000,12,81,1067,232.14021217954956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955636769977702,6.8
1442,1,31.7027027027027,93.02702702702703,31.36036036036036,43.8018018018018,43.252252252252255,29.945945945945947,17.792792792792792,24.0,25.53153153153153,38.16216216216216,56.65765765765766,241000,9,60,573,101.20653865756756,-0.06250000000000006,0.07590759075907591,-0.11111111111111106,0.12413793103448272,0.30514705882352927,0.1463414634146341,0.4255319148936172,0.17153284671532837,0.07964601769911504,-5.533735599657145e-16,6.285714285714286
1443,1,79.34234234234235,96.54054054054055,45.3963963963964,46.93693693693694,21.36036036036036,23.963963963963963,44.234234234234236,39.927927927927925,42.5045045045045,18.225225225225227,20.846846846846848,176187,12,83,1023,101.5114067118919,0.15384615384615383,0.00977198697068412,0.1176470588235293,-0.021582733812949503,0.12037037037037027,0.1910828025477707,0.3448275862068967,0.2479338842975207,0.32857142857142874,-0.6619869407783286,1.125
1444,0,51.189189189189186,66.48648648648648,60.62162162162162,92.91891891891892,83.14414414414415,59.927927927927925,86.42342342342343,92.94594594594595,95.71171171171171,94.44144144144144,85.12612612612612,28000,8,94,531,252.6729569347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41144040280808575,3.0
1445,1,68.34234234234235,75.63963963963964,66.2072072072072,63.65765765765766,84.81981981981981,89.18018018018019,44.234234234234236,72.16216216216216,79.33333333333333,80.96396396396396,66.98198198198199,132000,12,94,100,213.34408209,0.06000000000000005,0.14723926380368113,-0.02105263157894727,-0.06510416666666667,0.08333333333333319,-0.0472222222222222,-0.012500000000000011,-0.05029585798816566,-0.23661971830985912,0.11139242423662371,1.7222222222222223
1446,1,5.657657657657658,36.91891891891892,53.072072072072075,46.13513513513514,16.81081081081081,24.873873873873872,17.036036036036037,16.333333333333332,28.28828828828829,34.16216216216216,22.882882882882882,2100,14,52,538,84.71997128270272,-0.09302325581395345,-0.20915032679738566,-0.2222222222222223,0.0857142857142858,0.08518518518518517,0.12546125461254606,-0.22448979591836732,-0.06319702602230481,0.267605633802817,0.6306573044057261,1.5
1447,1,73.17117117117117,86.45045045045045,58.630630630630634,31.90990990990991,3.765765765765766,1.8198198198198199,11.198198198198199,11.297297297297296,26.846846846846848,11.81081081081081,8.513513513513514,10000,12,84,1056,53.81157737018019,0.7608695652173914,0.4020979020979021,4.588235294117646,1.3174603174603177,0.738095238095238,0.7027027027027029,0.9375000000000002,0.7268722466960352,0.7028112449799196,-0.0843738990773732,1.2380952380952381
1448,1,56.567567567567565,63.711711711711715,22.37837837837838,19.56756756756757,61.72072072072072,23.036036036036037,25.234234234234233,14.072072072072071,22.61261261261261,40.432432432432435,40.9009009009009,62040,0,22,308,87.87784402828828,-0.1111111111111112,-0.3408239700374532,0.1325301204819277,0.17753623188405807,-0.09688581314878901,-0.21348314606741567,-0.4666666666666667,-0.18772563176895307,-0.27388535031847144,0.31560838238007205,1.5384615384615385
1449,0,82.3963963963964,33.32432432432432,38.88288288288288,58.4954954954955,40.333333333333336,57.14414414414414,79.36936936936937,84.74774774774775,82.82882882882883,61.828828828828826,82.009009009009,10049,8,56,833,197.88682149783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28646762749920945,1.16
1450,1,51.189189189189186,13.072072072072071,38.88288288288288,35.333333333333336,11.531531531531531,21.62162162162162,67.74774774774775,37.990990990990994,50.648648648648646,60.85585585585586,28.666666666666668,166900,20,68,903,120.89258945756757,-0.36111111111111105,0.10652920962199314,1.777777777777778,-0.07326007326007332,-0.016483516483516498,0.14469453376205793,0.04761904761904766,0.1973684210526316,0.36271186440677944,-0.13480148537417574,1.4166666666666667
1451,1,76.1891891891892,74.01801801801801,34.85585585585586,46.93693693693694,28.98198198198198,58.44144144144144,40.009009009009006,50.927927927927925,52.14414414414414,40.432432432432435,21.44144144144144,281450,21,60,766,125.24119720684685,0.764705882352941,0.11400651465798049,0.35000000000000014,0.18918918918918914,0.2594936708860759,0.08231707317073171,0.15624999999999997,0.10108303249097465,0.17793594306049823,0.22458081536300384,2.3043478260869565
1452,0,23.0990990990991,49.85585585585586,92.30630630630631,43.08108108108108,87.42342342342343,20.52252252252252,52.83783783783784,48.08108108108108,42.5045045045045,75.33333333333333,36.765765765765764,2200000,20,75,303,163.93306102702704,0.0,0.0,-0.04123711340206178,-0.07749077490774907,-0.0383480825958703,-0.06153846153846159,-0.13793103448275856,-0.09756097560975606,0.07467532467532467,-0.13626291201331464,5.0
1453,0,71.65765765765765,44.01801801801802,45.3963963963964,88.53153153153153,56.24324324324324,20.52252252252252,22.47747747747748,25.783783783783782,19.936936936936938,5.702702702702703,5.585585585585585,2200000,20,75,93,94.55910821045045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4270097746717092,1.2
1454,1,85.65765765765765,0.5675675675675675,19.126126126126128,25.64864864864865,32.86486486486486,8.54954954954955,33.846846846846844,17.405405405405407,6.108108108108108,31.666666666666668,67.8108108108108,420000,19,32,275,79.51339746612612,-1.0,-0.36462093862815886,-0.5625,-0.1153846153846154,-0.4117647058823529,-0.28467153284671537,-0.18518518518518523,-0.369811320754717,-0.43258426966292135,0.5780627887895667,1.6428571428571428
1455,0,92.96396396396396,57.585585585585584,4.666666666666667,1.4324324324324325,16.324324324324323,5.756756756756757,0.6936936936936937,3.5945945945945947,10.054054054054054,4.621621621621622,3.6036036036036037,2600,20,60,241,16.41182409036036,0.8333333333333334,0.18461538461538468,0.38636363636363635,0.06422018348623838,0.2024539877300614,0.10666666666666676,0.3030303030303029,0.2549999999999999,0.008928571428571237,-0.06030380018140518,1.6666666666666667
1456,1,1.3513513513513513,59.44144144144144,90.6036036036036,81.5945945945946,88.53153153153153,92.5945945945946,98.65765765765765,92.94594594594595,75.8108108108108,96.93693693693693,68.54954954954955,110000,12,84,1083,260.75290196054056,0.08450704225352121,0.002849002849002915,0.02040816326530614,-0.44670050761421315,-0.4816414686825054,-0.251231527093596,-0.46153846153846156,-0.35786802030456855,-0.2941176470588235,-0.4132343215778485,2.0
1457,1,1.3513513513513513,35.648648648648646,93.89189189189189,82.14414414414415,95.24324324324324,5.756756756756757,8.594594594594595,33.13513513513514,18.783783783783782,24.063063063063062,9.225225225225225,10000,5,84,1223,118.45636777126124,-0.23376623376623382,-0.21306818181818182,-0.10999999999999999,0.591743119266055,0.4083333333333333,0.03618421052631575,0.5952380952380953,0.2055335968379447,0.28968253968253965,0.857310593322123,3.0
1458,0,23.0990990990991,10.198198198198199,38.88288288288288,83.77477477477477,71.0,57.78378378378378,92.72072072072072,92.35135135135135,94.02702702702703,88.54954954954955,87.42342342342343,6000,8,54,1150,239.26169768855854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190278825585775,2.4
1459,0,79.34234234234235,46.108108108108105,58.630630630630634,26.396396396396398,73.1891891891892,80.53153153153153,90.22522522522523,67.43243243243244,70.90090090090091,49.78378378378378,49.072072072072075,238000,19,86,7,187.1727459899099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153809918428753,1.7083333333333333
1460,1,64.21621621621621,8.135135135135135,56.7027027027027,43.08108108108108,95.24324324324324,37.369369369369366,71.53153153153153,64.05405405405405,84.65765765765765,69.96396396396396,71.36936936936937,15000,15,52,205,198.1067333996396,-0.15555555555555556,0.14900662251655636,-0.25,0.13861386138613874,0.029729729729729693,0.09510086455331401,0.012048192771084348,0.047169811320754686,0.05248618784530385,0.5180705725292044,1.5
1461,0,70.08108108108108,47.31531531531532,15.9009009009009,36.711711711711715,40.333333333333336,27.423423423423422,56.108108108108105,39.32432432432432,49.090090090090094,65.63963963963964,53.52252252252252,14600,20,52,71,130.3976578453153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000189685884582,1.368421052631579
1462,1,70.08108108108108,24.774774774774773,34.85585585585586,38.81981981981982,40.333333333333336,24.35135135135135,22.47747747747748,25.26126126126126,23.90990990990991,42.08108108108108,18.0,166900,20,82,903,89.3195394809009,-0.08823529411764713,-0.29729729729729726,-0.6714285714285715,-0.2437275985663083,-0.21478873239436616,-0.30344827586206896,-0.3913043478260869,-0.10752688172043004,0.17090909090909098,1.0160241393129936,1.5263157894736843
1463,1,95.89189189189189,29.63963963963964,78.89189189189189,56.75675675675676,81.10810810810811,75.8018018018018,57.47747747747748,62.072072072072075,46.108108108108105,45.4954954954955,53.52252252252252,21277,11,29,710,181.04603815891895,-0.135593220338983,0.031446540880503034,-0.24731182795698933,-0.025280898876404456,0.10404624277456644,0.04941860465116277,0.2,0.052816901408450835,0.11377245508982047,0.4794875931186345,1.3902439024390243
1464,1,27.513513513513512,12.873873873873874,90.6036036036036,17.756756756756758,32.86486486486486,11.108108108108109,49.846846846846844,19.18018018018018,14.846846846846846,30.855855855855857,18.0,166900,20,60,1096,91.35318668387387,-0.1408450704225352,0.3409090909090909,0.390625,0.4471544715447155,-0.009009009009009084,0.2382671480144405,0.1842105263157895,0.19696969696969696,-0.12363636363636359,0.14924649306027873,5.5
1465,0,61.693693693693696,32.06306306306306,73.63063063063063,92.91891891891892,73.1891891891892,58.44144144144144,87.96396396396396,95.76576576576576,92.86486486486487,91.09009009009009,76.44144144144144,5932,8,6,833,249.54612607495494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15570467010137953,1.7333333333333334
1466,1,79.34234234234235,50.57657657657658,36.86486486486486,42.4054054054054,15.774774774774775,15.612612612612613,16.01801801801802,22.98198198198198,23.90990990990991,24.063063063063062,22.882882882882882,2200000,20,29,322,72.92194569684685,-0.39999999999999997,-0.009966777408637809,0.558139534883721,-0.015444015444015458,0.2771535580524345,0.06315789473684201,0.21739130434782614,0.1462450592885376,0.07394366197183097,-0.3222064960928982,1.2916666666666667
1467,1,51.189189189189186,51.990990990990994,8.207207207207206,6.18018018018018,6.936936936936937,9.126126126126126,2.8378378378378377,1.1801801801801801,9.342342342342342,1.1801801801801801,1.0360360360360361,6400,20,60,77,14.683326178288288,2.0624999999999996,0.1201716738197424,1.8888888888888888,0.20675105485232056,0.6127450980392157,0.5888324873096447,1.1562499999999998,0.5389221556886227,0.8333333333333333,1.5235560265723528e-15,2.4166666666666665
1468,1,85.65765765765765,66.58558558558559,38.88288288288288,34.27927927927928,75.51351351351352,39.270270270270274,40.009009009009006,26.27027027027027,37.585585585585584,25.846846846846848,24.783783783783782,12060,14,60,121,111.3882245018018,-0.9722222222222222,-0.36678200692041524,-0.9444444444444444,-0.3169934640522876,-0.5886075949367089,-0.4520547945205479,-0.8545454545454545,-0.43750000000000006,-0.3125,-0.10426911274186218,2.107142857142857
1469,1,95.89189189189189,62.072072072072075,25.495495495495497,45.3963963963964,14.873873873873874,28.43243243243243,5.36036036036036,46.93693693693694,16.72972972972973,8.81981981981982,1.972972972972973,30400,23,6,150,64.93391298837837,0.8275862068965519,0.2229508196721312,0.8809523809523812,0.06968641114982568,0.9419642857142854,0.27777777777777757,1.4749999999999999,0.5688073394495411,0.8398058252427184,0.0,1.3902439024390243
1470,1,5.657657657657658,52.5945945945946,88.31531531531532,74.11711711711712,81.10810810810811,67.38738738738739,58.73873873873874,66.04504504504504,72.35135135135135,67.42342342342343,69.74774774774775,54540,17,42,538,211.8594364886486,-0.3088235294117648,-0.3558823529411765,-0.6344086021505377,-0.29069767441860467,-0.32183908045977017,-0.33142857142857146,-0.47368421052631576,-0.35031847133757965,-0.28969359331476324,0.6806323581830441,2.5
1471,1,23.0990990990991,87.43243243243244,8.207207207207206,59.711711711711715,53.2972972972973,57.14414414414414,48.531531531531535,53.612612612612615,64.68468468468468,52.57657657657658,54.6036036036036,48200,9,60,776,152.4734795664865,3.3124999999999996,-0.006230529595015582,0.205128205128205,-0.012084592145015116,0.1389728096676737,0.06325301204819277,-0.16901408450704225,0.12328767123287668,0.053571428571428624,-6.356527302808115e-16,3.0
1472,0,51.189189189189186,60.468468468468465,8.207207207207206,24.027027027027028,6.441441441441442,21.09009009009009,12.558558558558559,14.072072072072071,12.513513513513514,12.36036036036036,33.765765765765764,178000,20,22,328,47.63313805837838,-0.1875,0.021818181818181837,0.11538461538461527,0.0036764705882352156,0.01167315175097286,0.003745318352060012,0.027777777777777804,0.013157894736842216,0.04620462046204625,0.14887729629392538,2.0
1473,1,12.09009009009009,24.693693693693692,47.73873873873874,12.693693693693694,95.24324324324324,33.22522522522522,53.57657657657658,45.26126126126126,67.63063063063063,56.612612612612615,7.576576576576577,231500,22,22,699,139.94420191990991,0.12499999999999997,0.035433070866141676,-0.75,-0.17229729729729723,-0.17352941176470585,-0.1273291925465839,-0.4520547945205479,-0.13422818791946306,0.28688524590163944,0.008718572587185726,1.6666666666666667
1474,0,70.08108108108108,89.94594594594595,64.54054054054055,40.846846846846844,28.98198198198198,34.73873873873874,55.432432432432435,43.52252252252252,50.648648648648646,68.61261261261261,42.04504504504504,71400,11,82,976,143.34834488765765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25006225976076024,2.1052631578947367
1475,0,31.7027027027027,74.1891891891892,36.86486486486486,56.75675675675676,9.0,15.612612612612613,46.153153153153156,42.072072072072075,44.52252252252252,23.207207207207208,38.693693693693696,176187,12,60,1131,105.97403477648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33435876782213686,4.857142857142857
1476,1,59.13513513513514,10.873873873873874,62.5945945945946,28.846846846846848,12.90990990990991,39.873873873873876,27.243243243243242,26.73873873873874,47.513513513513516,16.82882882882883,31.73873873873874,2200000,20,76,205,95.44568546900899,0.43749999999999994,0.11702127659574471,1.2307692307692306,0.2084690553745929,0.10238907849829344,0.15358361774744017,0.016393442622950834,0.20502092050209195,-0.18000000000000002,0.3355703904921707,1.9285714285714286
1477,0,59.13513513513514,55.585585585585584,69.48648648648648,32.693693693693696,65.49549549549549,77.8018018018018,35.03603603603604,44.090090090090094,40.57657657657658,45.4954954954955,27.945945945945947,5500,12,74,523,141.4011716936937,-0.019230769230769246,-0.0034843205574913694,-0.03529411764705886,-0.030640668523676848,0.038961038961038995,0.012500000000000011,-0.03508771929824545,0.007042253521126767,0.08163265306122457,0.9504149819110449,1.6428571428571428
1478,1,42.666666666666664,85.65765765765765,93.0,93.55855855855856,83.14414414414415,98.70270270270271,95.95495495495496,97.36936936936937,97.25225225225225,97.12612612612612,95.38738738738739,53600,12,83,409,282.4390408990991,-0.18666666666666668,-0.2169312169312169,-0.4042553191489361,-0.11085450346420322,-0.31566820276497687,-0.23943661971830976,-0.351063829787234,-0.28211586901763225,-0.1747572815533981,-0.4559103851738689,2.0
1479,0,45.65765765765766,13.27927927927928,85.29729729729729,89.48648648648648,65.49549549549549,50.945945945945944,93.81981981981981,98.33333333333333,95.71171171171171,95.15315315315316,91.03603603603604,4500,8,30,1150,257.17555794774773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053968253968253735,2.0
1480,1,84.62162162162163,4.108108108108108,72.27027027027027,81.08108108108108,95.24324324324324,92.87387387387388,81.36936936936937,93.76576576576576,99.67567567567568,97.26126126126127,95.92792792792793,238000,19,29,137,268.9726185625225,-0.24074074074074084,-0.06285714285714292,-0.28,-0.12911392405063296,-0.18863049095607234,-0.20588235294117643,-0.31000000000000005,-0.24371859296482418,-0.11835748792270527,0.6195059713671093,1.2962962962962963
1481,0,12.09009009009009,19.89189189189189,47.73873873873874,11.936936936936936,0.5315315315315315,3.315315315315315,8.594594594594595,8.792792792792794,39.027027027027025,4.747747747747748,11.855855855855856,25000,5,22,188,44.424554384414414,-0.07500000000000007,0.03571428571428566,inf,0.01990049751243783,-0.008333333333333342,0.15999999999999998,-0.10714285714285723,0.11442786069651764,0.1461538461538461,-0.12743782690699793,2.0
1482,1,74.72972972972973,0.45045045045045046,36.86486486486486,42.4054054054054,15.774774774774775,15.612612612612613,16.01801801801802,22.98198198198198,23.90990990990991,24.063063063063062,22.882882882882882,2200000,20,29,275,72.92194569684685,-0.3714285714285714,-0.1129568106312292,0.13953488372093023,0.11583011583011595,-0.0037453183520598453,-0.03859649122807013,-0.021739130434782625,-0.043478260869565175,-0.10211267605633804,0.0,1.6363636363636365
1483,1,42.666666666666664,14.693693693693694,8.207207207207206,10.198198198198199,5.036036036036036,4.54954954954955,8.17117117117117,5.648648648648648,3.099099099099099,3.6396396396396398,4.711711711711712,52000,5,6,944,17.5376951463964,0.6875000000000001,-0.040485829959514205,1.090909090909091,0.023809523809523725,-0.04621848739495793,0.10126582278481003,0.33333333333333354,0.10880829015544051,0.04761904761904756,0.0,1.4
1484,1,76.1891891891892,12.9009009009009,17.486486486486488,51.351351351351354,51.6036036036036,39.270270270270274,60.513513513513516,57.765765765765764,52.14414414414414,48.9009009009009,31.73873873873874,10000,8,15,1208,139.5802484857658,-0.04166666666666659,0.05448717948717946,-0.05194805194805199,0.1732026143790849,-0.15099715099715094,-0.03846153846153843,-0.03125000000000003,-0.08333333333333326,0.21333333333333337,1.043245484400657,1.0869565217391304
1485,1,5.657657657657658,51.567567567567565,15.9009009009009,66.18018018018019,44.85585585585586,77.8018018018018,29.8018018018018,48.08108108108108,49.090090090090094,30.855855855855857,72.38738738738739,97900,4,15,1119,142.88683330135137,0.7391304347826088,-0.16109422492401224,-0.12328767123287668,-0.07799442896935928,-0.010067114093959667,-0.06153846153846159,-0.04838709677419359,-0.11742424242424244,-0.11813186813186817,0.5115910226852467,3.0
1486,1,84.62162162162163,99.84684684684684,33.08108108108108,50.432432432432435,43.252252252252255,34.73873873873874,38.86486486486486,36.34234234234234,47.513513513513516,50.73873873873874,43.927927927927925,56218,9,60,383,126.46446664765767,0.2424242424242423,-0.1672025723472669,0.2777777777777779,0.18394648829431431,0.2006369426751592,0.00970873786407775,0.21311475409836067,0.020689655172413814,0.09090909090909093,-0.27422200116789314,1.3333333333333333
1487,1,92.96396396396396,92.61261261261261,47.73873873873874,42.4054054054054,67.47747747747748,79.04504504504504,27.243243243243242,31.36936936936937,39.027027027027025,42.08108108108108,52.0990990990991,22581,17,82,606,137.55236670783785,0.65,0.10631229235880409,-0.046511627906976785,-0.10526315789473682,0.1604095563139931,0.09634551495016613,-0.08928571428571436,0.15053763440860213,0.0,0.46247812922671133,1.6666666666666667
1488,1,82.3963963963964,95.37837837837837,54.828828828828826,90.78378378378379,56.24324324324324,94.14414414414415,53.57657657657658,77.4054054054054,75.8108108108108,47.9009009009009,67.8108108108108,128000,12,84,1169,204.49288527954954,0.5227272727272728,-0.09510869565217393,0.15,-0.14285714285714293,0.22941176470588232,0.018918918918918875,0.06410256410256401,0.14982578397212534,-0.005617977528089893,0.08639402527218576,1.12
1489,0,12.09009009009009,96.57657657657657,87.27027027027027,69.27927927927928,79.47747747747748,65.95495495495496,92.94594594594595,81.26126126126127,84.65765765765765,76.71171171171171,66.13513513513513,238000,19,84,1170,233.9506246554054,-0.22388059701492538,0.09009009009009003,-0.10869565217391314,0.18128654970760238,-0.18421052631578938,-0.01591511936339524,-0.03614457831325291,-0.10303030303030299,0.0,0.21064202675570776,3.3333333333333335
1490,1,89.45945945945945,35.67567567567568,60.62162162162162,79.08108108108108,81.10810810810811,72.08108108108108,86.96396396396396,92.35135135135135,91.43243243243244,91.76576576576576,94.48648648648648,12000,8,46,833,250.9595408517117,-0.5531914893617021,0.0028818443804033964,-0.01075268817204302,0.06552706552706565,-0.11278195488721808,-0.03960396039603964,-0.10227272727272724,-0.055096418732782294,0.0,-0.2543298579581232,1.09375
1491,1,31.7027027027027,27.35135135135135,75.26126126126127,94.25225225225225,79.47747747747748,65.95495495495496,99.08108108108108,99.06306306306307,98.47747747747748,99.72072072072072,94.27027027027027,250,10,94,202,270.33497357306305,-0.08928571428571436,-0.2356020942408377,0.03260869565217382,0.0233918128654971,-0.10526315789473684,-0.15090090090090097,-0.154639175257732,-0.3377192982456141,-0.10073710073710077,0.21715806110987243,1.5714285714285714
1492,0,18.216216216216218,37.630630630630634,67.86486486486487,35.945945945945944,84.81981981981981,71.54054054054055,94.14414414414415,81.26126126126127,82.82882882882883,59.34234234234234,73.77477477477477,2000,8,94,1150,216.01721650243243,0.058823529411764754,0.0479452054794521,-0.17894736842105258,-0.014285714285714235,-0.0235294117647058,0.05305039787798413,0.07317073170731714,0.11258278145695359,0.14480874316939896,0.35587318209427143,4.0
1493,1,1.3513513513513513,37.765765765765764,70.91891891891892,86.22522522522523,83.14414414414415,59.153153153153156,44.891891891891895,68.10810810810811,40.57657657657658,73.88288288288288,30.144144144144143,2288,5,60,538,184.07696116576574,-0.1320754716981132,-0.14444444444444446,-0.06382978723404249,-0.044910179640718535,-0.027692307692307648,-0.08215297450424917,0.12280701754385977,-0.1196319018404907,0.053872053872053766,0.9898535523581061,6.0
1494,0,89.45945945945945,89.23423423423424,54.828828828828826,90.78378378378379,56.24324324324324,94.14414414414415,53.57657657657658,77.4054054054054,75.8108108108108,47.9009009009009,67.8108108108108,128000,12,84,1058,204.49288527954954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16291788506387073,1.28125
1495,1,5.657657657657658,20.10810810810811,15.9009009009009,23.027027027027028,25.54954954954955,26.89189189189189,18.693693693693692,16.72072072072072,13.567567567567568,20.666666666666668,32.37837837837838,3400,5,91,292,63.00190785216216,0.4782608695652174,0.10989010989010982,-1.0,-0.07746478873239428,0.13090909090909086,0.13602941176470576,0.7837837837837839,-0.07287449392712557,-0.255813953488372,-0.22842805716155776,3.0
1496,1,91.68468468468468,66.73873873873873,60.62162162162162,21.17117117117117,58.14414414414414,57.14414414414414,54.9009009009009,36.34234234234234,52.14414414414414,49.78378378378378,35.42342342342342,11400,18,60,258,139.24597254792792,-0.1276595744680851,0.19702602230483282,-0.3580246913580247,0.03927492447129906,-0.11695906432748536,0.03883495145631072,-0.1093750000000001,-0.09342560553633218,0.09477124183006537,-0.10802327110176177,1.0285714285714285
1497,1,1.3513513513513513,37.765765765765764,60.62162162162162,92.51351351351352,89.75675675675676,32.31531531531532,74.48648648648648,69.45045045045045,52.14414414414414,86.03603603603604,77.34234234234235,6662,9,60,538,211.96458456585583,-0.06382978723404249,-0.040214477211796225,-0.1111111111111111,0.21768707482993202,-0.0026737967914439117,0.14647887323943676,0.45312500000000006,0.0028653295128939216,0.08602150537634404,-0.1911268302758448,12.0
