,0,1
0,0.0,0.0
1,0.006430868167202572,0.007509386733416771
2,0.00964630225080386,0.007509386733416771
3,0.00964630225080386,0.010012515644555695
4,0.012861736334405145,0.010012515644555695
5,0.012861736334405145,0.011264080100125156
6,0.01607717041800643,0.011264080100125156
7,0.01607717041800643,0.02753441802252816
8,0.01929260450160772,0.02753441802252816
9,0.01929260450160772,0.03754693366708386
10,0.022508038585209004,0.03754693366708386
11,0.022508038585209004,0.06508135168961202
12,0.02572347266881029,0.06508135168961202
13,0.02572347266881029,0.07008760951188986
14,0.028938906752411574,0.07008760951188986
15,0.028938906752411574,0.07509386733416772
16,0.03215434083601286,0.07509386733416772
17,0.03215434083601286,0.07884856070087609
18,0.03858520900321544,0.07884856070087609
19,0.03858520900321544,0.08135168961201501
20,0.04180064308681672,0.08135168961201501
21,0.04180064308681672,0.0851063829787234
22,0.04501607717041801,0.0851063829787234
23,0.04501607717041801,0.09887359198998748
24,0.04823151125401929,0.09887359198998748
25,0.04823151125401929,0.10137672090112641
26,0.05144694533762058,0.10137672090112641
27,0.05144694533762058,0.10387984981226533
28,0.05466237942122187,0.10387984981226533
29,0.05466237942122187,0.11264080100125157
30,0.05787781350482315,0.11264080100125157
31,0.05787781350482315,0.1214017521902378
32,0.06109324758842444,0.1214017521902378
33,0.06109324758842444,0.12265331664580725
34,0.06430868167202572,0.12265331664580725
35,0.06430868167202572,0.1276595744680851
36,0.07395498392282958,0.1276595744680851
37,0.07395498392282958,0.13016270337922403
38,0.07717041800643087,0.13016270337922403
39,0.07717041800643087,0.13266583229036297
40,0.08038585209003216,0.13266583229036297
41,0.08038585209003216,0.14518147684605756
42,0.08360128617363344,0.14518147684605756
43,0.08360128617363344,0.15644555694618273
44,0.08681672025723473,0.15644555694618273
45,0.08681672025723473,0.1639549436795995
46,0.09003215434083602,0.1639549436795995
47,0.09003215434083602,0.16645807259073842
48,0.0932475884244373,0.16645807259073842
49,0.0932475884244373,0.17146433041301626
50,0.09646302250803858,0.17146433041301626
51,0.09646302250803858,0.17271589486858574
52,0.09967845659163987,0.17271589486858574
53,0.09967845659163987,0.17647058823529413
54,0.10289389067524116,0.17647058823529413
55,0.10289389067524116,0.17772215269086358
56,0.10610932475884244,0.17772215269086358
57,0.10610932475884244,0.1802252816020025
58,0.10932475884244373,0.1802252816020025
59,0.10932475884244373,0.1964956195244055
60,0.11254019292604502,0.1964956195244055
61,0.11254019292604502,0.19774718397997496
62,0.1157556270096463,0.19774718397997496
63,0.1157556270096463,0.2202753441802253
64,0.1189710610932476,0.2202753441802253
65,0.1189710610932476,0.2227784730913642
66,0.12218649517684887,0.2227784730913642
67,0.12218649517684887,0.22528160200250313
68,0.12540192926045016,0.22528160200250313
69,0.12540192926045016,0.22778473091364204
70,0.13504823151125403,0.22778473091364204
71,0.13504823151125403,0.23529411764705882
72,0.1382636655948553,0.23529411764705882
73,0.1382636655948553,0.2390488110137672
74,0.1414790996784566,0.2390488110137672
75,0.1414790996784566,0.2528160200250313
76,0.14469453376205788,0.2528160200250313
77,0.14469453376205788,0.2565707133917397
78,0.14790996784565916,0.2565707133917397
79,0.14790996784565916,0.26032540675844806
80,0.15112540192926044,0.26032540675844806
81,0.15112540192926044,0.26783479349186484
82,0.15755627009646303,0.26783479349186484
83,0.15755627009646303,0.27284105131414266
84,0.1607717041800643,0.27284105131414266
85,0.1607717041800643,0.2753441802252816
86,0.1639871382636656,0.2753441802252816
87,0.1639871382636656,0.2828535669586984
88,0.16720257234726688,0.2828535669586984
89,0.16720257234726688,0.28660826032540676
90,0.17041800643086816,0.28660826032540676
91,0.17041800643086816,0.29161451814768463
92,0.17684887459807075,0.29161451814768463
93,0.17684887459807075,0.29411764705882354
94,0.18006430868167203,0.29411764705882354
95,0.18006430868167203,0.30037546933667086
96,0.1832797427652733,0.30037546933667086
97,0.1832797427652733,0.31038798498122655
98,0.18971061093247588,0.31038798498122655
99,0.18971061093247588,0.31789737171464333
100,0.19292604501607716,0.31789737171464333
101,0.19292604501607716,0.3216520650813517
102,0.19935691318327975,0.3216520650813517
103,0.19935691318327975,0.3241551939924906
104,0.20257234726688103,0.3241551939924906
105,0.20257234726688103,0.3566958698372966
106,0.2057877813504823,0.3566958698372966
107,0.2057877813504823,0.3591989987484355
108,0.21221864951768488,0.3591989987484355
109,0.21221864951768488,0.3742177722152691
110,0.21543408360128619,0.3742177722152691
111,0.21543408360128619,0.37797246558197745
112,0.22508038585209003,0.37797246558197745
113,0.22508038585209003,0.3829787234042553
114,0.2282958199356913,0.3829787234042553
115,0.2282958199356913,0.38923654568210264
116,0.2315112540192926,0.38923654568210264
117,0.2315112540192926,0.39424280350438046
118,0.2347266881028939,0.39424280350438046
119,0.2347266881028939,0.3979974968710889
120,0.2379421221864952,0.3979974968710889
121,0.2379421221864952,0.40550688360450565
122,0.24115755627009647,0.40550688360450565
123,0.24115755627009647,0.4142678347934919
124,0.24437299035369775,0.4142678347934919
125,0.24437299035369775,0.4192740926157697
126,0.24758842443729903,0.4192740926157697
127,0.24758842443729903,0.4230287859824781
128,0.2508038585209003,0.4230287859824781
129,0.2508038585209003,0.4380475594493116
130,0.2540192926045016,0.4380475594493116
131,0.2540192926045016,0.4405506883604506
132,0.2572347266881029,0.4405506883604506
133,0.2572347266881029,0.4530663329161452
134,0.2604501607717042,0.4530663329161452
135,0.2604501607717042,0.47058823529411764
136,0.26366559485530544,0.47058823529411764
137,0.26366559485530544,0.47434292866082606
138,0.26688102893890675,0.47434292866082606
139,0.26688102893890675,0.4831038798498123
140,0.27009646302250806,0.4831038798498123
141,0.27009646302250806,0.4856070087609512
142,0.2733118971061093,0.4856070087609512
143,0.2733118971061093,0.490613266583229
144,0.2765273311897106,0.490613266583229
145,0.2765273311897106,0.493116395494368
146,0.2861736334405145,0.493116395494368
147,0.2861736334405145,0.4981226533166458
148,0.28938906752411575,0.4981226533166458
149,0.28938906752411575,0.5168961201501877
150,0.29260450160771706,0.5168961201501877
151,0.29260450160771706,0.5244055068836045
152,0.2958199356913183,0.5244055068836045
153,0.2958199356913183,0.5331664580725908
154,0.2990353697749196,0.5331664580725908
155,0.2990353697749196,0.5469336670838548
156,0.3022508038585209,0.5469336670838548
157,0.3022508038585209,0.5607008760951189
158,0.3054662379421222,0.5607008760951189
159,0.3054662379421222,0.5657071339173968
160,0.31189710610932475,0.5657071339173968
161,0.31189710610932475,0.5682102628285357
162,0.31511254019292606,0.5682102628285357
163,0.31511254019292606,0.571964956195244
164,0.3183279742765273,0.571964956195244
165,0.3183279742765273,0.5732165206508135
166,0.3215434083601286,0.5732165206508135
167,0.3215434083601286,0.5794743429286608
168,0.3279742765273312,0.5794743429286608
169,0.3279742765273312,0.5807259073842302
170,0.3311897106109325,0.5807259073842302
171,0.3311897106109325,0.5857321652065082
172,0.33762057877813506,0.5857321652065082
173,0.33762057877813506,0.5982478097622027
174,0.3408360128617363,0.5982478097622027
175,0.3408360128617363,0.6057571964956195
176,0.3440514469453376,0.6057571964956195
177,0.3440514469453376,0.6107634543178974
178,0.34726688102893893,0.6107634543178974
179,0.34726688102893893,0.6207759699624531
180,0.3504823151125402,0.6207759699624531
181,0.3504823151125402,0.6295369211514393
182,0.3536977491961415,0.6295369211514393
183,0.3536977491961415,0.639549436795995
184,0.35691318327974275,0.639549436795995
185,0.35691318327974275,0.6520650813516896
186,0.36012861736334406,0.6520650813516896
187,0.36012861736334406,0.6533166458072591
188,0.3633440514469453,0.6533166458072591
189,0.3633440514469453,0.655819774718398
190,0.3729903536977492,0.655819774718398
191,0.3729903536977492,0.6583229036295369
192,0.3762057877813505,0.6583229036295369
193,0.3762057877813505,0.6608260325406758
194,0.38263665594855306,0.6608260325406758
195,0.38263665594855306,0.6670838548185232
196,0.3858520900321543,0.6670838548185232
197,0.3858520900321543,0.6695869837296621
198,0.3890675241157556,0.6695869837296621
199,0.3890675241157556,0.6733416770963705
200,0.3954983922829582,0.6733416770963705
201,0.3954983922829582,0.6758448060075094
202,0.3987138263665595,0.6758448060075094
203,0.3987138263665595,0.6808510638297872
204,0.40192926045016075,0.6808510638297872
205,0.40192926045016075,0.6846057571964956
206,0.40836012861736337,0.6846057571964956
207,0.40836012861736337,0.688360450563204
208,0.4115755627009646,0.688360450563204
209,0.4115755627009646,0.6933667083854819
210,0.41479099678456594,0.6933667083854819
211,0.41479099678456594,0.6971214017521903
212,0.4180064308681672,0.6971214017521903
213,0.4180064308681672,0.704630788485607
214,0.42443729903536975,0.704630788485607
215,0.42443729903536975,0.7058823529411765
216,0.42765273311897106,0.7058823529411765
217,0.42765273311897106,0.7158948685857321
218,0.4340836012861736,0.7158948685857321
219,0.4340836012861736,0.718397997496871
220,0.4405144694533762,0.718397997496871
221,0.4405144694533762,0.72090112640801
222,0.4437299035369775,0.72090112640801
223,0.4437299035369775,0.7321652065081352
224,0.44694533762057875,0.7321652065081352
225,0.44694533762057875,0.7346683354192741
226,0.45016077170418006,0.7346683354192741
227,0.45016077170418006,0.7409261576971214
228,0.4533762057877814,0.7409261576971214
229,0.4533762057877814,0.7459324155193993
230,0.4565916398713826,0.7459324155193993
231,0.4565916398713826,0.7471839799749687
232,0.4630225080385852,0.7471839799749687
233,0.4630225080385852,0.7509386733416771
234,0.4662379421221865,0.7509386733416771
235,0.4662379421221865,0.7521902377972466
236,0.4694533762057878,0.7521902377972466
237,0.4694533762057878,0.7584480600750939
238,0.47266881028938906,0.7584480600750939
239,0.47266881028938906,0.7609511889862328
240,0.4758842443729904,0.7609511889862328
241,0.4758842443729904,0.7647058823529411
242,0.48231511254019294,0.7647058823529411
243,0.48231511254019294,0.7659574468085106
244,0.4855305466237942,0.7659574468085106
245,0.4855305466237942,0.7672090112640801
246,0.4887459807073955,0.7672090112640801
247,0.4887459807073955,0.7709637046307884
248,0.4919614147909968,0.7709637046307884
249,0.4919614147909968,0.7759699624530664
250,0.49517684887459806,0.7759699624530664
251,0.49517684887459806,0.7847309136420526
252,0.4983922829581994,0.7847309136420526
253,0.4983922829581994,0.7897371714643304
254,0.5048231511254019,0.7897371714643304
255,0.5048231511254019,0.7909887359198998
256,0.5112540192926045,0.7909887359198998
257,0.5112540192926045,0.7922403003754693
258,0.5144694533762058,0.7922403003754693
259,0.5144694533762058,0.7984981226533167
260,0.5209003215434084,0.7984981226533167
261,0.5209003215434084,0.8010012515644556
262,0.5241157556270096,0.8010012515644556
263,0.5241157556270096,0.8022528160200251
264,0.5273311897106109,0.8022528160200251
265,0.5273311897106109,0.8035043804755945
266,0.5305466237942122,0.8035043804755945
267,0.5305466237942122,0.804755944931164
268,0.5337620578778135,0.804755944931164
269,0.5337620578778135,0.8072590738423029
270,0.5434083601286174,0.8072590738423029
271,0.5434083601286174,0.8122653316645807
272,0.5466237942122186,0.8122653316645807
273,0.5466237942122186,0.8135168961201502
274,0.5498392282958199,0.8135168961201502
275,0.5498392282958199,0.8147684605757196
276,0.5530546623794212,0.8147684605757196
277,0.5530546623794212,0.8210262828535669
278,0.5594855305466238,0.8210262828535669
279,0.5594855305466238,0.8222778473091364
280,0.5659163987138264,0.8222778473091364
281,0.5659163987138264,0.8397997496871089
282,0.572347266881029,0.8397997496871089
283,0.572347266881029,0.8410513141426783
284,0.5755627009646302,0.8410513141426783
285,0.5755627009646302,0.8448060075093867
286,0.5819935691318328,0.8448060075093867
287,0.5819935691318328,0.8460575719649562
288,0.5852090032154341,0.8460575719649562
289,0.5852090032154341,0.8485607008760951
290,0.5916398713826366,0.8485607008760951
291,0.5916398713826366,0.8548185231539425
292,0.6045016077170418,0.8548185231539425
293,0.6045016077170418,0.8560700876095119
294,0.6077170418006431,0.8560700876095119
295,0.6077170418006431,0.8623279098873592
296,0.6141479099678456,0.8623279098873592
297,0.6141479099678456,0.8735919899874843
298,0.617363344051447,0.8735919899874843
299,0.617363344051447,0.8760951188986232
300,0.6302250803858521,0.8760951188986232
301,0.6302250803858521,0.8773466833541927
302,0.6334405144694534,0.8773466833541927
303,0.6334405144694534,0.8798498122653317
304,0.6366559485530546,0.8798498122653317
305,0.6366559485530546,0.8811013767209012
306,0.6463022508038585,0.8811013767209012
307,0.6463022508038585,0.8848560700876095
308,0.6495176848874598,0.8848560700876095
309,0.6495176848874598,0.8873591989987485
310,0.6527331189710611,0.8873591989987485
311,0.6527331189710611,0.8923654568210263
312,0.6591639871382636,0.8923654568210263
313,0.6591639871382636,0.8948685857321652
314,0.662379421221865,0.8948685857321652
315,0.662379421221865,0.8961201501877347
316,0.6655948553054662,0.8961201501877347
317,0.6655948553054662,0.8986232790988736
318,0.6688102893890675,0.8986232790988736
319,0.6688102893890675,0.899874843554443
320,0.6752411575562701,0.899874843554443
321,0.6752411575562701,0.9011264080100125
322,0.6784565916398714,0.9011264080100125
323,0.6784565916398714,0.9023779724655819
324,0.6816720257234726,0.9023779724655819
325,0.6816720257234726,0.9036295369211514
326,0.6913183279742765,0.9036295369211514
327,0.6913183279742765,0.904881101376721
328,0.6945337620578779,0.904881101376721
329,0.6945337620578779,0.9061326658322904
330,0.7009646302250804,0.9061326658322904
331,0.7009646302250804,0.9073842302878599
332,0.707395498392283,0.9073842302878599
333,0.707395498392283,0.9086357947434293
334,0.7138263665594855,0.9086357947434293
335,0.7138263665594855,0.9098873591989988
336,0.7202572347266881,0.9098873591989988
337,0.7202572347266881,0.9111389236545682
338,0.7234726688102894,0.9111389236545682
339,0.7234726688102894,0.9136420525657072
340,0.7266881028938906,0.9136420525657072
341,0.7266881028938906,0.9148936170212766
342,0.7331189710610932,0.9148936170212766
343,0.7331189710610932,0.9161451814768461
344,0.7427652733118971,0.9161451814768461
345,0.7427652733118971,0.9173967459324155
346,0.7491961414790996,0.9173967459324155
347,0.7491961414790996,0.9198998748435544
348,0.7588424437299035,0.9198998748435544
349,0.7588424437299035,0.9211514392991239
350,0.7717041800643086,0.9211514392991239
351,0.7717041800643086,0.9236545682102628
352,0.77491961414791,0.9236545682102628
353,0.77491961414791,0.9274092615769712
354,0.7813504823151125,0.9274092615769712
355,0.7813504823151125,0.9286608260325406
356,0.7877813504823151,0.9286608260325406
357,0.7877813504823151,0.932415519399249
358,0.7909967845659164,0.932415519399249
359,0.7909967845659164,0.9336670838548186
360,0.797427652733119,0.9336670838548186
361,0.797427652733119,0.934918648310388
362,0.8006430868167203,0.934918648310388
363,0.8006430868167203,0.9374217772215269
364,0.8038585209003215,0.9374217772215269
365,0.8038585209003215,0.9386733416770964
